Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
120	-149.55826	43.480415	-85.48834	-356.5593	79.0	-62.25997	30.805756	9.4459305	-143.52203	1210000	-7.450581e-09	647.0895	-0.017874796	-150.64545	0.33552375	0.009514817	0.09283713	79.0	542.5767123699188
121	-145.79312	38.273037	-74.60129	-252.85394	79.0	-62.80224	31.912468	12.392225	-151.25595	1220000	1.2417634e-08	525.1932	-0.01875257	-89.29221	0.34062156	0.011800033	0.09463785	79.0	546.377117395401
122	-139.39227	37.463303	-85.23966	-336.25485	79.0	-62.130535	30.348965	14.575827	-139.02919	1230000	-1.9868216e-08	493.47897	-0.019248107	-117.76153	0.33662215	0.011877175	0.10344138	79.0	551.8769192695618
123	-141.04459	36.38763	-79.77501	-311.67346	79.0	-61.519238	29.767733	18.136768	-153.92194	1240000	6.208817e-09	506.9247	-0.018679056	-113.489174	0.33017766	0.01302059	0.09793917	79.0	556.3518824577332
124	-144.88455	43.73699	-82.67449	-411.49335	79.0	-62.471252	31.308048	5.9457088	-155.00026	1250000	8.692344e-09	631.1071	-0.01714042	-156.82935	0.32840154	0.009358726	0.105942376	79.0	561.6330411434174
125	-138.86969	43.793198	-80.493095	-360.3982	79.0	-60.26392	29.885626	9.30807	-149.49883	1260000	2.2351742e-08	674.95245	-0.020371702	-156.83315	0.32456377	0.011285181	0.099639855	79.0	566.7816545963287
126	-131.97932	39.479664	-66.78583	-259.2989	79.0	-58.931873	30.04357	4.935913	-151.56053	1270000	-6.208817e-09	523.69135	-0.017716978	-112.32273	0.3231689	0.011856113	0.10094038	79.0	572.4956457614899
127	-146.26024	45.148148	-80.624725	-338.11786	79.0	-59.852577	31.192451	1.3344157	-161.65242	1280000	0.0	616.7469	-0.019617412	-183.88808	0.34396246	0.015223578	0.103241295	77.0	576.3416061401367
128	-139.68118	40.012135	-88.81158	-343.60834	79.0	-61.91393	31.51131	9.627149	-161.50162	1290000	1.2417634e-08	502.33435	-0.017362239	-120.65369	0.3273969	0.009757382	0.08723489	79.0	580.5715839862823
129	-140.35612	36.839222	-87.62449	-314.5377	79.0	-59.63677	31.641975	9.001924	-162.52872	1300000	2.483527e-09	545.9481	-0.018604733	-123.661995	0.34051478	0.013267145	0.09993998	79.0	586.5561866760254
130	-137.17848	39.226128	-75.102684	-285.0045	79.0	-60.447205	29.769766	6.4045515	-125.82756	1310000	1.2417635e-09	492.29697	-0.017469749	-101.879906	0.31859338	0.010339179	0.09293717	79.0	591.3691914081573
131	-144.18109	40.647236	-75.37232	-276.90848	79.0	-59.406036	30.684895	7.8077207	-146.722	1320000	-1.4901161e-08	602.18866	-0.016516471	-145.21979	0.32408807	0.008586042	0.08703482	79.0	595.0985136032104
132	-138.9181	38.14186	-71.79387	-305.27945	79.0	-61.84554	30.876055	4.973145	-146.39034	1330000	2.9802322e-08	492.8065	-0.018119644	-114.44385	0.31862906	0.009238623	0.09433774	79.0	598.9882571697235
133	-136.42761	39.48206	-77.01392	-287.24744	79.0	-58.70118	30.291426	8.5585785	-146.1073	1340000	6.829699e-09	554.62445	-0.018564628	-103.75184	0.31775895	0.0138253225	0.10534213	79.0	603.9848282337189
134	-137.52939	38.896408	-78.00053	-287.83017	79.0	-58.446503	29.316633	5.7980056	-108.91828	1350000	0.0	539.95874	-0.018789796	-137.66197	0.32058617	0.013116241	0.09443777	79.0	608.4483053684235
135	-135.40324	37.804794	-69.70318	-277.206	79.0	-58.741764	30.500746	15.178473	-141.16647	1360000	-2.483527e-09	506.78598	-0.017652703	-94.67791	0.32339457	0.012388013	0.096238494	79.0	612.9156033992767
136	-129.31648	31.594448	-69.99252	-261.85294	79.0	-56.87695	28.874508	8.248031	-129.11493	1370000	1.2417634e-08	389.64578	-0.019089922	-89.05405	0.3138118	0.012867149	0.10704282	79.0	617.760379076004
137	-134.5066	39.70266	-78.8684	-283.60596	79.0	-55.71975	28.391922	22.665565	-108.371284	1380000	4.967054e-09	538.02435	-0.01779317	-113.747925	0.32360184	0.009071395	0.09013605	79.0	621.7819256782532
138	-124.49081	29.436995	-71.59708	-254.26445	79.0	-56.438976	29.200937	3.0692217	-126.04177	1390000	-1.4901161e-08	345.08093	-0.018925926	-86.66449	0.32408968	0.01279638	0.096738696	79.0	626.6009454727173
139	-128.98407	35.690033	-67.63289	-271.9167	79.0	-53.355244	27.146587	3.0480387	-96.86876	1400000	0.0	500.05844	-0.018984959	-97.74496	0.3192179	0.011301051	0.10484194	79.0	631.0991513729095
140	-130.67062	36.48795	-75.47698	-281.67435	79.0	-55.32238	28.21321	4.2606716	-135.2329	1410000	-7.450581e-09	441.5226	-0.018467903	-74.34127	0.3092204	0.011024351	0.095338136	79.0	636.0328476428986
141	-135.09718	38.93987	-71.489815	-240.85149	79.0	-55.785984	29.218225	8.7839155	-136.62402	1420000	1.4901161e-08	562.2932	-0.015007836	-116.8428	0.3137952	0.015352084	0.09293717	35.0	640.243656873703
142	-133.7497	33.069878	-82.15753	-238.27281	79.0	-58.115723	29.18105	2.6752346	-137.76231	1430000	0.0	423.89493	-0.017068546	-86.504265	0.32906726	0.010257174	0.09463785	79.0	643.9804179668427
143	-124.235435	31.55575	-78.575096	-260.83713	79.0	-56.772835	28.183102	3.3858664	-113.16645	1440000	0.0	404.30627	-0.018644052	-92.80694	0.3147949	0.014683057	0.10384154	79.0	648.9302606582642
144	-128.4081	34.172253	-64.45449	-269.2612	79.0	-52.92348	26.562578	4.752802	-96.421844	1450000	-2.483527e-09	393.45605	-0.017460221	-69.90551	0.3179564	0.011899316	0.0972389	79.0	653.718471288681
145	-125.27509	30.902035	-70.45468	-265.60397	79.0	-55.23601	28.100204	4.1873894	-125.19227	1460000	-1.0554989e-08	339.28528	-0.018389123	-76.16263	0.32362905	0.012184925	0.09983993	79.0	657.5570771694183
146	-128.28114	39.967438	-66.96494	-271.92288	79.0	-53.392056	27.616762	3.141327	-119.810814	1470000	-2.483527e-09	511.1776	-0.018783772	-115.097466	0.31442264	0.01203166	0.10294118	79.0	661.846438407898
147	-128.81645	33.455093	-69.92656	-252.36964	79.0	-54.59237	28.987722	4.6042795	-151.34735	1480000	2.483527e-09	406.4468	-0.017140746	-89.98588	0.3239915	0.0114360405	0.09503802	79.0	665.5984280109406
148	-130.62141	35.012493	-76.659836	-294.79498	79.0	-54.69524	27.93642	4.563902	-113.67257	1490000	4.967054e-09	430.08374	-0.018672561	-84.314766	0.32475388	0.014888656	0.09763906	79.0	671.104199886322
149	-138.02713	41.32698	-56.38163	-298.6547	79.0	-54.294994	27.989748	5.411065	-125.36215	1500000	2.4835268e-08	609.1871	-0.01755159	-116.690155	0.32140508	0.012204066	0.10284114	79.0	674.9778275489807
150	-134.01103	40.11055	-57.661713	-321.37366	79.0	-58.48365	29.142683	2.9955728	-108.425064	1510000	-3.4769375e-08	549.95593	-0.016928172	-104.43335	0.31108236	0.012069599	0.09433774	79.0	679.5979318618774
151	-125.00556	34.573578	-76.51319	-246.5029	79.0	-56.55159	28.095333	1.0236468	-113.75221	1520000	-1.6142925e-08	473.36667	-0.01969898	-88.99387	0.3133365	0.013288702	0.09453782	79.0	683.5716335773468
152	-127.16838	35.265984	-72.28436	-240.09198	79.0	-55.261806	26.961788	0.6612048	-125.97918	1530000	1.4901161e-08	408.5101	-0.01722426	-95.78095	0.3143777	0.01360209	0.09503802	79.0	689.5712342262268
153	-127.51578	36.657066	-69.207664	-268.18292	79.0	-54.94709	28.072426	3.685716	-140.24542	1540000	4.967054e-09	460.12204	-0.018973066	-112.69085	0.3111768	0.01458759	0.096538626	79.0	693.3350176811218
154	-129.64865	34.887043	-71.605446	-237.71391	79.0	-54.379513	27.122446	5.6937943	-128.96092	1550000	-8.692344e-09	419.05508	-0.017041901	-86.87335	0.30531195	0.011762244	0.08533413	79.0	697.6705334186554
155	-134.25331	42.991344	-71.12429	-315.29654	79.0	-57.044537	28.535423	8.865198	-120.29183	1560000	-1.9868216e-08	679.301	-0.017253755	-196.26945	0.31136397	0.010832321	0.09163666	79.0	701.5366585254669
156	-125.524254	39.733322	-66.45464	-297.75467	79.0	-57.325356	29.418133	6.2907834	-133.41635	1570000	-1.9868216e-08	512.2967	-0.01743848	-118.22675	0.29226783	0.009844769	0.087535016	79.0	705.5830910205841
157	-122.698044	31.275005	-71.14203	-207.0572	79.0	-52.885654	27.298613	5.979127	-139.92839	1580000	4.967054e-09	379.76456	-0.019244658	-72.47366	0.29558533	0.013118382	0.09213686	79.0	710.1391181945801
158	-124.72164	31.633327	-71.73238	-207.13521	79.0	-51.680122	26.585947	5.9765024	-108.18766	1590000	-4.967054e-09	356.95938	-0.01640646	-51.340923	0.30785784	0.011967952	0.09863946	79.0	714.8082301616669
159	-119.88063	34.5379	-63.339546	-269.95944	79.0	-54.032707	27.461712	3.44803	-130.96727	1600000	1.14863115e-08	415.21225	-0.018291688	-84.32581	0.29797104	0.013065633	0.08853542	79.0	718.5710883140564
160	-121.62818	36.635365	-64.82521	-322.44592	79.0	-50.42956	26.496235	6.306833	-125.22698	1610000	2.483527e-09	486.18018	-0.018735489	-108.546715	0.2996854	0.011512175	0.090536214	79.0	723.3079764842987
161	-122.75792	40.419178	-54.08565	-340.11298	79.0	-52.088993	25.913477	0.16290307	-144.31451	1620000	2.4835268e-08	556.0551	-0.018077793	-104.99354	0.3061354	0.010430162	0.08243297	79.0	727.848687171936
162	-120.96394	31.116793	-71.29108	-258.7267	79.0	-51.898514	27.225883	5.1117306	-160.04271	1630000	-7.450581e-09	362.8627	-0.01723957	-70.48606	0.29369572	0.010804051	0.09213685	79.0	732.8421115875244
163	-123.612305	35.20235	-74.120255	-237.29738	79.0	-51.98194	25.772886	5.3749113	-121.505356	1640000	-1.2417635e-09	449.45468	-0.017812476	-75.586586	0.30345032	0.008480486	0.089135654	79.0	736.7362258434296
164	-126.48461	38.720318	-71.0859	-320.51996	79.0	-52.826206	26.554325	10.455286	-99.51172	1650000	1.2417634e-08	514.09784	-0.018010857	-111.46793	0.2932873	0.011495558	0.083333336	79.0	740.5532603263855
165	-123.73542	36.470413	-69.79623	-317.53674	79.0	-53.646473	28.364288	2.67804	-152.73215	1660000	-4.967054e-09	448.2192	-0.01682559	-88.16529	0.2948362	0.012784831	0.08243297	79.0	744.7667450904846
166	-121.61839	34.95558	-70.341995	-254.79443	79.0	-52.919224	27.5598	4.7818117	-153.7072	1670000	0.0	478.4758	-0.01847955	-112.10992	0.28602925	0.0139588425	0.09483794	68.0	750.113555431366
167	-119.93142	32.983505	-67.65563	-255.57614	79.0	-51.665684	25.351257	1.7285886	-100.48307	1680000	1.1175871e-08	389.5687	-0.017665798	-74.87872	0.28960955	0.00891245	0.08873549	79.0	754.8420894145966
168	-117.88276	31.749773	-66.70384	-225.76985	79.0	-50.045116	26.20552	3.9159744	-100.88293	1690000	4.967054e-09	335.91498	-0.01564976	-78.3028	0.27479056	0.011927889	0.09583833	79.0	759.2813422679901
169	-116.42837	34.749836	-67.34335	-267.0635	79.0	-49.67662	25.227663	4.442403	-104.852615	1700000	1.4901161e-08	390.37485	-0.018869141	-86.03836	0.28068984	0.011381637	0.09343737	79.0	764.7474629878998
170	-114.79312	32.163303	-68.51	-266.79642	79.0	-49.462875	25.027172	2.091883	-104.69499	1710000	-1.9868216e-08	342.74124	-0.016808195	-57.500195	0.27352455	0.01063329	0.08633453	79.0	769.5736045837402
171	-115.23378	32.68208	-65.498695	-251.0462	79.0	-48.619923	24.450037	5.3174453	-107.10375	1720000	1.4901161e-08	372.03555	-0.017993612	-75.82148	0.27366164	0.0131814135	0.09183673	79.0	774.4779620170593
172	-121.74366	34.961975	-63.414825	-228.21187	79.0	-48.71079	25.252495	1.4424007	-103.927704	1730000	-9.934108e-09	490.1666	-0.017088734	-85.00504	0.25959316	0.00935536	0.08633453	79.0	779.3834238052368
173	-112.536736	28.380781	-61.33345	-237.65184	79.0	-52.0099	25.665207	8.9310875	-102.57628	1740000	2.483527e-09	320.72934	-0.016604109	-78.884674	0.264203	0.011357408	0.07923169	79.0	783.9540526866913
174	-117.08251	34.276623	-67.70244	-261.1395	79.0	-47.415955	24.102148	3.3049877	-93.48001	1750000	-2.483527e-09	411.05453	-0.018043155	-103.39483	0.2674348	0.009892667	0.086334534	79.0	788.0333247184753
175	-117.23323	34.389317	-58.060875	-289.65402	79.0	-48.801167	25.21193	2.233258	-121.05047	1760000	-2.483527e-09	391.1205	-0.017628504	-69.13304	0.26719478	0.013092808	0.08013205	79.0	791.8835332393646
176	-116.25332	34.556442	-60.880013	-259.58994	79.0	-49.970066	25.618172	2.3067563	-98.137566	1770000	-1.2417635e-09	397.5381	-0.017168438	-63.64262	0.2654086	0.012530774	0.09153662	79.0	795.6517984867096
177	-113.11582	32.633846	-54.186977	-254.73491	79.0	-49.29703	25.203978	1.8894448	-102.09784	1780000	9.934108e-09	343.15933	-0.016978297	-65.20629	0.2706515	0.008898732	0.08183274	79.0	799.3994669914246
178	-114.538704	30.277353	-63.68944	-211.24715	79.0	-48.269905	24.643972	2.3543634	-104.03858	1790000	0.0	305.95493	-0.016747426	-54.30983	0.28148523	0.011142183	0.080132045	79.0	803.1526775360107
179	-112.64946	31.450209	-65.651146	-320.76456	79.0	-47.72559	25.068895	4.8892107	-97.88258	1800000	6.208817e-09	370.1597	-0.018266572	-87.90229	0.26921442	0.014085655	0.08913565	79.0	807.191002368927
180	-113.90605	31.466492	-52.60472	-223.36465	79.0	-47.031914	24.317911	12.801741	-137.95876	1810000	2.2351742e-08	361.74283	-0.01639339	-89.25994	0.27997303	0.011123785	0.08173269	79.0	812.0464677810669
181	-111.476074	28.383202	-55.959072	-204.73007	79.0	-47.550335	24.9338	11.970045	-95.97648	1820000	-2.483527e-09	294.03317	-0.016651584	-62.441204	0.2749988	0.010836817	0.083333336	79.0	817.191844701767
182	-106.869545	31.241365	-56.391895	-220.29726	79.0	-47.63908	23.99573	3.2344418	-94.8766	1830000	-1.2417634e-08	351.0502	-0.016172988	-81.77049	0.24900772	0.008140723	0.07963186	79.0	820.9121367931366
183	-108.470764	31.949198	-61.086037	-298.68195	79.0	-44.69938	23.387892	11.704578	-89.76462	1840000	2.2351742e-08	322.67313	-0.016073132	-93.63137	0.25883952	0.011547486	0.08173269	79.0	825.1072266101837
184	-109.95827	30.922886	-57.450672	-228.72797	79.0	-46.22313	24.95404	11.868286	-133.77327	1850000	-1.7384687e-08	397.97256	-0.015516882	-126.180145	0.2579566	0.01309758	0.082733095	79.0	829.906081199646
185	-111.47746	30.891941	-59.994656	-223.72156	79.0	-47.155758	24.713356	2.8978758	-107.80913	1860000	9.934108e-09	293.10397	-0.017648475	-61.92243	0.26112092	0.015020271	0.093937576	72.0	833.9031908512115
186	-107.30944	27.697685	-57.461895	-184.63486	79.0	-45.77063	23.7151	5.70129	-131.73166	1870000	-1.2417634e-08	316.8284	-0.017399475	-79.35074	0.25758067	0.014212971	0.084033616	71.0	838.3623323440552
187	-107.44636	28.351692	-55.323975	-179.51494	79.0	-45.31788	23.436354	14.92618	-93.175316	1880000	9.934108e-09	336.78925	-0.016875498	-59.979603	0.25023612	0.011779395	0.085334145	79.0	843.1341798305511
188	-109.494965	30.942646	-55.984627	-260.6635	79.0	-46.262497	23.156586	9.621559	-93.60633	1890000	0.0	363.13547	-0.018516392	-54.25903	0.25880876	0.011257972	0.08483393	79.0	847.0782790184021
189	-106.107735	32.116837	-49.897636	-224.22836	79.0	-45.91703	24.161547	2.2289164	-97.59028	1900000	-9.934108e-09	349.84448	-0.016594907	-63.91663	0.24934399	0.00983419	0.084933974	79.0	850.8994746208191
190	-104.261566	29.290495	-56.512474	-210.24802	79.0	-44.164185	23.88953	1.4916375	-93.154625	1910000	2.483527e-09	309.01385	-0.01794261	-65.50945	0.25494647	0.011684059	0.08803522	79.0	855.6969881057739
191	-104.338356	27.416021	-53.09776	-187.61856	79.0	-44.04102	23.295752	5.9246397	-88.78152	1920000	-1.8626451e-09	271.2128	-0.016220791	-44.162434	0.24883932	0.015256477	0.08343337	72.0	860.542628288269
192	-104.3858	26.954966	-61.34537	-192.38232	79.0	-43.68815	22.516117	5.7070384	-91.012726	1930000	-1.2417634e-08	277.3644	-0.017536407	-50.277283	0.25301674	0.014112584	0.08293318	79.0	864.2987213134766
193	-103.82587	33.58088	-57.004105	-239.96129	79.0	-45.039883	22.327402	7.6464987	-89.46706	1940000	-1.4280279e-08	396.20224	-0.017958142	-71.82656	0.24754603	0.013951783	0.084733896	79.0	868.0035102367401
194	-104.574425	31.248657	-52.246296	-229.04373	79.0	-43.543842	22.617928	2.113719	-97.908005	1950000	-9.313226e-09	345.52762	-0.016923154	-63.135193	0.25890824	0.010204629	0.08023209	79.0	871.7312128543854
195	-107.264854	35.012657	-51.286522	-276.11722	79.0	-43.967823	23.087732	-0.20297861	-98.59283	1960000	4.967054e-09	428.25595	-0.0190499	-104.24738	0.2654613	0.014573567	0.09063625	75.0	875.473813533783
196	-98.31839	24.618795	-58.131897	-178.7451	79.0	-45.56352	23.71562	13.890284	-93.64541	1970000	-4.967054e-09	268.9863	-0.01669763	-75.223526	0.24674278	0.01338201	0.08863545	79.0	880.1329741477966
197	-103.915306	32.163536	-55.89996	-254.82565	79.0	-42.327755	20.969143	7.058258	-95.13468	1980000	4.967054e-09	355.15732	-0.016838232	-79.9821	0.25416374	0.012324128	0.079131655	79.0	885.1119706630707
198	-106.78546	36.505177	-54.356945	-335.85138	79.0	-45.86342	24.22322	23.209026	-143.72726	1990000	-2.8560558e-08	391.9071	-0.015987756	-125.62791	0.25021312	0.01256566	0.08233293	79.0	889.8793909549713
199	-106.28768	29.841991	-54.601913	-210.49547	79.0	-43.319565	24.00784	6.2245407	-139.09717	2000000	-1.2417634e-08	351.3517	-0.016834246	-90.29126	0.24779372	0.013334309	0.08503401	79.0	895.0433344841003
200	-100.57975	26.812208	-57.274685	-200.62471	79.0	-44.692375	23.36103	4.076805	-109.55921	2010000	1.2417634e-08	280.90967	-0.016586555	-65.86646	0.26009697	0.010877031	0.076430574	79.0	900.4932339191437
201	-105.209145	29.333364	-44.911755	-189.42017	79.0	-41.630653	22.328789	7.0583363	-80.3664	2020000	1.9868216e-08	328.73593	-0.018180242	-66.41679	0.26249957	0.013819783	0.08963585	79.0	905.5280055999756
202	-109.28519	38.61592	-58.720516	-290.71115	79.0	-44.494564	22.455513	14.325307	-83.9756	2030000	9.934108e-09	476.88745	-0.017468905	-90.90793	0.25309512	0.011996283	0.07903161	79.0	909.4356133937836
203	-104.5828	27.27222	-49.95848	-218.00905	79.0	-46.580093	23.786007	5.9625154	-114.94416	2040000	-7.450581e-09	283.3879	-0.01727899	-76.79887	0.25952938	0.012956294	0.08083234	79.0	913.2199890613556
204	-102.941635	26.616817	-59.166767	-189.9676	79.0	-45.14525	23.239649	4.5583696	-144.05492	2050000	-2.5456151e-08	344.863	-0.016509881	-105.84829	0.25400552	0.01207037	0.080532216	79.0	917.4210479259491
205	-102.778275	29.780916	-53.79818	-209.59816	79.0	-43.300526	21.847103	4.0504208	-87.07874	2060000	1.9868216e-08	335.2103	-0.016867986	-76.32729	0.25399336	0.011809063	0.084133655	79.0	921.2977554798126
206	-101.29103	25.88042	-51.86369	-201.56143	79.0	-42.930836	21.502155	0.17893744	-86.80638	2070000	-2.7318796e-08	310.01865	-0.017189959	-90.16546	0.25067332	0.013020384	0.084233694	79.0	925.5492427349091
207	-101.459694	29.706545	-47.798294	-208.4183	79.0	-42.42488	21.776655	5.9992814	-80.52588	2080000	-4.967054e-09	305.13654	-0.016328176	-46.505207	0.2603794	0.010803212	0.084133655	79.0	930.8663926124573
208	-106.05824	35.154053	-49.280533	-233.86893	79.0	-43.441883	21.226545	5.8288517	-83.09837	2090000	7.450581e-09	441.12204	-0.017671952	-124.10873	0.26021007	0.011901985	0.08243298	79.0	934.777352809906
209	-101.19367	29.307852	-49.50649	-190.85927	79.0	-44.15153	23.720005	4.9544	-121.01528	2100000	2.4835268e-08	313.12408	-0.018135263	-66.84818	0.2586458	0.012433018	0.08733493	79.0	939.1405258178711
210	-100.68721	26.168295	-50.37972	-166.13191	79.0	-43.318417	21.98928	0.8097372	-107.12276	2110000	9.934108e-09	304.30618	-0.015613799	-72.53895	0.24591868	0.012646522	0.07543018	79.0	944.6994671821594
211	-102.78849	27.755167	-47.387836	-183.1322	79.0	-42.03078	22.279366	3.0449724	-80.65405	2120000	-4.967054e-09	262.74673	-0.01641039	-54.35243	0.2539408	0.01444421	0.085534215	79.0	948.4740972518921
212	-100.12243	29.726482	-50.2554	-215.93185	79.0	-41.993256	23.094194	4.8295527	-83.5053	2130000	2.4835268e-08	312.6816	-0.017850393	-64.902504	0.25937125	0.013880395	0.086834736	79.0	952.4862115383148
213	-98.71728	35.953327	-53.08133	-386.2027	79.0	-42.277832	20.97353	3.7512202	-87.59193	2140000	8.692344e-09	451.02463	-0.01629897	-171.06842	0.24790151	0.008395695	0.06782713	79.0	956.3529801368713
214	-96.04937	28.366804	-49.83082	-227.69136	79.0	-41.402447	22.705664	2.0102232	-160.3159	2150000	1.9868216e-08	302.9092	-0.015804134	-82.03357	0.2557309	0.014820217	0.078431375	75.0	962.1246399879456
215	-103.080666	35.511833	-46.946663	-286.6608	79.0	-39.846966	20.692732	1.2894104	-100.41968	2160000	-4.9670536e-08	456.75485	-0.017136099	-108.50995	0.26247364	0.012057419	0.08863545	79.0	966.7203652858734
216	-95.05636	27.216196	-46.36282	-200.14536	79.0	-42.619305	22.31942	4.56339	-109.493744	2170000	6.208817e-09	276.52512	-0.01823403	-61.98993	0.2481088	0.010321085	0.08303321	79.0	970.4487450122833
217	-94.10577	26.708868	-55.485626	-215.7466	79.0	-39.565853	20.303694	0.4694147	-85.67979	2180000	9.934108e-09	260.4575	-0.016597643	-48.36513	0.24194975	0.010817594	0.07863145	79.0	975.018018245697
218	-97.53441	26.192894	-51.31909	-189.93909	79.0	-39.096054	19.59729	3.3696787	-85.83273	2190000	5.5879354e-09	236.31386	-0.014934772	-36.473927	0.25045457	0.013537229	0.085734285	52.0	979.565194606781
219	-96.965195	35.90173	-47.512257	-344.56168	79.0	-39.68126	21.386744	2.3136966	-84.09603	2200000	1.0244548e-08	477.0449	-0.0154322535	-89.39376	0.2488795	0.010499905	0.07382953	79.0	985.421103477478
220	-97.20003	27.068073	-49.139988	-200.00543	79.0	-41.179905	20.387453	5.7087297	-89.50398	2210000	-1.2417635e-09	300.12656	-0.017212313	-63.476475	0.26216593	0.011802367	0.08033213	79.0	989.782071352005
221	-99.074585	29.177895	-48.60221	-212.3628	79.0	-40.779434	21.971548	0.43997073	-150.89256	2220000	9.934108e-09	298.45114	-0.016022468	-51.86379	0.26412347	0.013378535	0.08373349	79.0	994.7756426334381
222	-94.88154	26.751179	-38.696632	-260.7989	79.0	-41.555233	20.908787	4.388715	-83.29251	2230000	-5.401671e-08	268.4705	-0.015931582	-69.56902	0.25702706	0.008442892	0.07392957	79.0	999.2729027271271
223	-99.01317	32.242817	-47.350147	-203.83844	79.0	-39.993877	20.202898	5.7922	-136.57088	2240000	1.4901161e-08	396.2942	-0.017977193	-73.61621	0.2491995	0.013150522	0.08513405	79.0	1004.0344700813293
224	-93.076485	23.704165	-45.082905	-196.31104	79.0	-41.77084	21.52919	5.7241635	-104.9091	2250000	7.450581e-09	213.1737	-0.015801521	-46.372864	0.24680541	0.0135381045	0.08313325	79.0	1008.3126890659332
225	-96.138504	27.194801	-49.631992	-199.77975	79.0	-38.195503	20.232758	11.104319	-72.899414	2260000	2.483527e-09	272.57068	-0.017309884	-53.894516	0.23234947	0.010926734	0.077030815	79.0	1013.2404170036316
226	-94.04362	29.899275	-52.229824	-269.81168	79.0	-41.013424	21.370396	4.1249166	-171.67018	2270000	2.4835268e-08	283.74377	-0.016008662	-85.915504	0.22689156	0.012661482	0.08173269	79.0	1017.0337443351746
227	-99.79504	31.16117	-44.329464	-223.20013	79.0	-38.34225	20.376068	6.3962655	-107.8006	2280000	-1.2417634e-08	383.01993	-0.016725006	-80.3668	0.24157096	0.013291329	0.08253301	79.0	1021.5697700977325
228	-95.13391	25.365086	-53.110836	-190.73804	79.0	-42.349163	21.264975	3.3804848	-104.3986	2290000	-1.6142925e-08	247.73097	-0.01567327	-43.784576	0.22906399	0.011369698	0.071428575	79.0	1025.4473359584808
229	-94.81986	27.783998	-46.559666	-168.95775	79.0	-40.059288	20.666136	4.0864525	-75.092064	2300000	-4.967054e-09	282.3396	-0.013707538	-53.445343	0.24451177	0.015858335	0.084033616	45.0	1029.7146337032318
230	-95.38072	29.110622	-45.287918	-205.12962	79.0	-39.350758	20.356798	2.8025172	-80.99735	2310000	-1.9868216e-08	309.9951	-0.016565457	-57.34668	0.24623378	0.008574369	0.08213285	79.0	1033.9211149215698
231	-91.87504	27.050528	-41.18106	-204.24446	79.0	-39.332794	20.277727	6.2828856	-75.849335	2320000	-1.4901161e-08	246.99544	-0.016832171	-38.729572	0.2344025	0.014041424	0.081932776	79.0	1038.0635335445404
232	-96.47515	29.398706	-35.786125	-236.57037	79.0	-37.926502	19.835268	7.9917736	-79.01889	2330000	0.0	302.50574	-0.016784212	-47.603107	0.22976047	0.011257328	0.08053221	79.0	1041.8543753623962
233	-93.44136	26.86316	-51.27275	-189.33583	79.0	-40.29817	21.19467	3.0905728	-76.37678	2340000	-5.0912302e-08	266.87683	-0.015464485	-69.977325	0.23635985	0.01344147	0.085734285	79.0	1045.8873319625854
234	-96.63581	30.033472	-45.16284	-200.47185	79.0	-39.056698	19.671791	7.343135	-79.829216	2350000	4.967054e-09	327.2262	-0.01731936	-65.09088	0.22756626	0.012178958	0.084733896	79.0	1050.0528101921082
235	-92.58762	25.518803	-47.30142	-192.44818	79.0	-40.131985	20.87042	3.2303503	-79.223145	2360000	-6.208817e-09	228.36461	-0.016154513	-48.99541	0.24704973	0.012952183	0.08143257	79.0	1053.941185951233
236	-94.646034	29.62866	-45.320232	-199.29155	79.0	-37.928482	20.276384	27.200413	-77.46359	2370000	-1.8626451e-08	330.9019	-0.016369732	-87.188805	0.23142827	0.009066482	0.07643057	79.0	1058.468246936798
237	-92.86769	24.543278	-39.156254	-180.43643	79.0	-40.18782	20.572771	1.2491925	-111.68036	2380000	2.9802322e-08	266.12308	-0.015489027	-57.21471	0.23596148	0.010473162	0.072228886	79.0	1063.5561308860779
238	-94.58967	27.419441	-51.433876	-177.93651	79.0	-39.224514	20.230875	2.000139	-83.30692	2390000	8.692344e-09	285.94443	-0.015625518	-66.25907	0.22927612	0.008292262	0.06832733	79.0	1067.6905698776245
239	-91.382034	26.016426	-45.371586	-199.12755	79.0	-40.067253	20.838324	4.6185493	-92.336876	2400000	7.450581e-09	280.50552	-0.015983006	-68.738556	0.22447021	0.012134806	0.07703081	79.0	1072.007395029068
240	-92.7024	26.144785	-39.87073	-174.92673	79.0	-38.813156	19.86563	8.769696	-75.02672	2410000	-7.450581e-09	258.5634	-0.014831346	-50.451633	0.23684447	0.011931489	0.07863145	79.0	1075.930982351303
241	-92.41267	27.205593	-40.188007	-225.77054	79.0	-38.064953	19.902897	4.5301785	-79.911865	2420000	8.692344e-09	248.41936	-0.016988276	-51.791927	0.23596138	0.014799394	0.0857343	71.0	1079.5960240364075
242	-91.40439	33.247513	-39.062904	-244.6729	79.0	-38.265427	20.328968	6.7629237	-96.597336	2430000	-6.45717e-08	281.55927	-0.015068687	-42.718945	0.21927409	0.009312637	0.07262906	79.0	1083.9642250537872
