Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
27	-424.93964	60.61787	-302.76672	-622.80884	79.0	-106.55151	34.942295	15.392483	-125.65955	280000	0.07020315	10516.316	-7.610046e-05	-585.7738	0.87958056	-6.0290668e-06	261.064044713974
28	-423.31415	65.19285	-238.42525	-613.182	79.0	-110.025764	35.303505	14.398534	-129.24057	290000	0.053550787	10037.667	-0.00039676204	-562.7748	0.8649037	7.1428396e-05	269.98584961891174
29	-409.87073	61.087498	-258.08182	-633.48914	79.0	-112.360214	37.1553	19.100986	-132.75978	300000	0.062465757	8614.746	-0.0002334211	-496.2434	0.85505414	-8.688652e-05	278.2943811416626
30	-420.50937	68.21715	-282.36154	-592.3393	79.0	-113.25655	39.089497	15.300727	-136.0422	310000	0.059677504	8875.434	-0.0003841156	-527.15186	0.8762955	0.00027323182	286.7814750671387
31	-419.9713	64.249054	-268.58673	-608.30554	79.0	-115.444466	40.415466	10.88637	-139.39467	320000	0.06397575	8610.796	-0.0002509877	-509.83337	0.84601575	5.9544785e-05	295.12545371055603
32	-415.29404	65.91672	-252.93211	-632.4513	79.0	-117.64614	41.5932	10.476994	-142.77298	330000	0.056988027	7720.1904	-0.00031705975	-485.66528	0.85329854	9.792668e-05	303.59853434562683
33	-421.76038	62.767376	-283.81943	-593.2497	79.0	-120.15645	42.664185	16.485567	-146.00848	340000	0.07788627	7801.1523	-7.746462e-05	-476.87048	0.83607113	0.0001391313	312.05341625213623
34	-419.4072	69.84697	-274.7527	-594.7168	79.0	-123.194466	43.23146	7.341103	-149.31903	350000	0.07150211	7422.6226	-0.00018264516	-472.1405	0.8331285	0.00019576112	320.3704779148102
35	-417.08655	66.14276	-255.99844	-637.9553	79.0	-125.724174	43.528305	29.345604	-152.57874	360000	0.07703773	6733.2964	-0.000395705	-437.0846	0.8044299	1.1225551e-05	329.3775010108948
36	-420.52325	63.8814	-210.5198	-567.5043	79.0	-126.57955	45.608284	11.760224	-155.69138	370000	0.07463309	6588.382	-9.434763e-05	-463.16772	0.8381425	3.7252903e-07	337.7231779098511
37	-404.41278	64.41228	-246.21786	-571.5636	79.0	-128.11232	47.546234	27.76028	-158.83604	380000	0.068540506	5559.465	-0.00044080362	-427.7998	0.82802004	0.00012513416	346.0445363521576
38	-410.3728	60.01887	-225.35487	-568.7223	79.0	-128.80649	47.837498	20.401274	-161.67513	390000	0.05887127	5379.395	-0.00033537112	-408.90454	0.81605077	-0.00010032718	354.4254083633423
39	-402.5446	55.78187	-240.50381	-572.5169	79.0	-132.00725	48.66325	7.8256345	-164.56744	400000	0.046711247	4589.8057	-0.00087547395	-347.10413	0.82317746	-2.2443111e-05	362.940792798996
40	-413.4007	72.853905	-260.75043	-623.40753	79.0	-132.38405	51.051376	16.179485	-167.2746	410000	0.049636476	5428.506	-0.00055557466	-414.84692	0.8313674	0.0003484002	371.70787620544434
41	-405.1845	59.795815	-245.70894	-579.7989	79.0	-134.33826	52.27251	10.686824	-170.18341	420000	0.04735025	4603.334	-0.00022747694	-363.25238	0.8389441	-9.5841955e-05	380.06786036491394
42	-411.63574	64.00414	-242.23396	-578.99677	79.0	-134.35014	53.24785	20.101246	-172.90802	430000	0.051637173	4628.2944	-0.00017864082	-446.6247	0.84523433	-8.335124e-06	388.9413275718689
43	-408.6236	71.92355	-247.64404	-679.5981	79.0	-136.7189	53.996613	28.01736	-175.694	440000	0.026139852	4595.8896	-0.00040014694	-425.41107	0.8400254	9.50092e-05	397.2745325565338
44	-406.91647	64.40912	-275.52725	-601.47186	79.0	-137.03813	55.552937	22.859642	-178.40881	450000	0.05054244	4161.6904	-0.00032624323	-409.4666	0.84510076	3.4575532e-05	405.7052164077759
45	-411.98218	64.25684	-268.16257	-620.3586	79.0	-139.50098	56.09304	6.449932	-181.07164	460000	0.039899856	3963.7317	-0.00051163416	-344.59265	0.84380794	0.00024551526	414.44134163856506
46	-411.8981	59.117676	-252.85025	-594.6691	79.0	-140.05557	58.005383	5.5867567	-183.8263	470000	0.03742706	3901.1006	-0.000283811	-428.79956	0.85334086	-2.9103547e-05	424.90334463119507
47	-400.2807	62.70911	-269.31567	-567.982	79.0	-141.35435	58.709236	10.735834	-186.55356	480000	0.025996614	3171.6587	-0.00023730588	-320.5511	0.83683175	0.00024259748	434.19648456573486
48	-415.1202	61.658733	-263.35687	-600.26843	79.0	-142.33852	59.348213	15.877229	-188.93118	490000	0.039019227	3778.986	-0.00020896457	-363.35156	0.8536147	0.00017006768	443.2015292644501
49	-403.60516	62.303146	-278.6043	-624.2699	79.0	-143.84505	59.68895	8.513544	-191.61295	500000	0.029677356	2972.669	-0.0003302875	-275.41235	0.84065795	9.95578e-06	452.4540309906006
50	-422.82245	64.27765	-295.99088	-632.55774	79.0	-144.55045	61.72037	11.988811	-193.97699	510000	0.03522919	3805.8127	-0.0002249023	-395.354	0.84334874	9.9363475e-05	460.81126141548157
51	-407.12378	61.38845	-271.72607	-607.0601	79.0	-147.1043	61.969734	6.9343967	-196.73936	520000	0.03757	2998.1584	-0.00025570323	-372.50403	0.829681	-5.0596773e-05	469.3064703941345
52	-415.27707	64.752655	-289.41006	-598.69324	79.0	-147.60217	62.590866	9.206505	-199.17267	530000	0.044601373	3347.8257	-0.00030087773	-393.51105	0.83404326	3.512853e-05	477.75035214424133
53	-405.92883	64.53067	-246.32828	-610.06384	79.0	-149.67847	64.34043	9.70734	-201.76451	540000	0.03067001	2855.6794	-0.00034710113	-368.18225	0.81471676	-0.00010325969	486.17644357681274
54	-407.267	63.98586	-248.20436	-570.2484	79.0	-149.30408	65.39941	13.978096	-204.10818	550000	0.02602599	2731.2307	-0.00032127136	-366.58127	0.830377	0.00019366846	494.86071038246155
55	-412.82693	71.538246	-269.29724	-621.35834	79.0	-152.15051	65.85071	129.12857	-206.43875	560000	0.037856773	3103.7913	-0.00013509206	-395.3739	0.82493806	2.0821302e-05	504.70617389678955
56	-400.93753	66.20927	-247.86238	-608.32855	79.0	-150.09364	66.963905	6.029603	-208.9451	570000	0.024270095	2449.33	-0.00030272617	-339.75888	0.80679524	0.000157555	513.809695482254
57	-393.27774	63.16006	-247.7701	-559.05566	79.0	-152.99965	67.09832	12.49897	-211.10443	580000	0.010187235	2145.3113	-0.0007087095	-322.3754	0.8060109	0.00031352387	522.2758071422577
58	-410.33112	68.33041	-235.00688	-589.687	79.0	-150.0305	67.625824	5.0142584	-212.90523	590000	0.01010732	2492.785	-0.00047699548	-330.64832	0.7997481	0.0004353412	530.7754855155945
59	-403.8837	68.13556	-248.69365	-690.17224	79.0	-155.2102	69.41081	24.065693	-215.06392	600000	0.016714752	2417.6482	-0.00023807818	-322.6928	0.78886735	-0.0001480458	539.0312492847443
60	-402.44635	65.54325	-249.26039	-638.3856	79.0	-153.90724	68.84864	52.64759	-217.17651	610000	0.020415552	2326.5122	-0.00020028697	-337.8224	0.7857138	0.00015382963	547.9246966838837
61	-394.00415	63.478813	-243.51273	-589.1292	79.0	-157.28163	70.84775	20.66922	-219.27328	620000	0.028151892	2122.123	-0.00019231671	-433.67322	0.78610814	0.00013361653	556.3122024536133
62	-402.53787	62.330795	-254.38588	-567.1076	79.0	-153.27734	71.13039	6.5329866	-221.08194	630000	0.02297004	1941.8845	-0.00017567864	-316.53168	0.77171916	9.44676e-05	564.8967142105103
63	-400.8528	64.59215	-269.64597	-576.2182	79.0	-157.30954	70.45636	5.732669	-222.90994	640000	0.019589677	2012.5349	-0.00020860229	-294.7579	0.7687297	-3.131012e-05	573.6710062026978
64	-397.35733	67.39851	-232.85132	-611.2462	79.0	-156.42613	71.52336	27.405046	-224.8485	650000	0.030081417	1942.729	-0.00022318136	-268.80557	0.76688015	2.3763027e-05	581.8789319992065
65	-403.3213	69.127975	-242.31436	-611.4252	79.0	-157.70392	71.26538	3.2781074	-226.7053	660000	0.012896575	2174.4717	-0.00036834166	-332.35675	0.76724744	0.00013044428	590.293285369873
66	-404.08148	67.88225	-264.77972	-585.7228	79.0	-158.3829	71.82553	5.8904705	-228.65924	670000	0.023145953	2142.4841	-0.00031761453	-392.19687	0.7527014	0.00017342661	598.684956073761
67	-405.8875	62.966755	-303.99442	-633.49963	79.0	-161.81819	71.87962	14.080761	-230.54759	680000	0.037972704	1891.9409	-0.00027744798	-349.4523	0.7673049	4.5658642e-05	607.1288204193115
68	-399.92212	59.859295	-248.75262	-627.76544	79.0	-157.584	75.22197	43.019978	-232.63055	690000	0.015774876	1613.5371	-0.0003991695	-276.73703	0.7420589	7.311156e-05	615.5403940677643
69	-392.6611	60.00296	-259.00696	-555.6883	79.0	-158.87712	74.56089	7.9070053	-234.35208	700000	0.031127555	1472.6443	-0.00027531618	-220.48293	0.7628393	8.838236e-05	624.0453722476959
70	-398.52658	61.170586	-239.69865	-624.3488	79.0	-158.92271	75.18074	7.554042	-235.72514	710000	0.027291013	1674.3494	-0.0003628782	-319.80057	0.7713357	-9.922903e-05	633.2665870189667
71	-398.17697	63.939236	-231.91356	-549.42456	79.0	-160.01054	75.879814	8.177632	-237.30978	720000	0.021047655	1667.5347	-6.833812e-05	-311.70007	0.7468381	0.00046476303	641.853761434555
72	-390.93317	63.200638	-259.56918	-563.11816	79.0	-158.10742	75.29847	3.0676785	-238.8375	730000	0.027741939	1511.5779	-0.00062529417	-317.18878	0.758258	0.0002618014	650.2381660938263
73	-399.7593	69.15547	-274.90717	-698.8408	79.0	-158.74533	75.11354	2.2170103	-239.98535	740000	0.0058994405	1860.215	-0.0003887536	-385.5423	0.76805466	5.8032318e-05	658.6686706542969
74	-410.28064	70.93871	-271.49118	-638.8148	79.0	-162.91771	77.47074	7.056692	-241.42508	750000	0.016059617	2084.9834	4.66872e-06	-440.07016	0.761433	0.00011272744	667.072408914566
75	-394.70306	65.23098	-269.91357	-572.81995	79.0	-162.87558	76.30923	5.591362	-243.50732	760000	0.0067454465	1546.0394	-0.000113117625	-262.0997	0.7641536	0.00028085595	675.6092305183411
76	-404.41974	67.6081	-265.34027	-597.9988	79.0	-160.28004	77.39	9.922028	-245.04509	770000	0.0042314194	1669.3755	-0.00020320062	-323.45944	0.7684289	0.00012575023	684.1392433643341
77	-404.35458	68.960625	-241.60158	-572.5404	79.0	-164.07906	77.01681	4.5895348	-246.56178	780000	0.008797549	1685.779	-0.00028435234	-293.57266	0.7535664	0.00011254516	692.9968059062958
78	-388.41272	63.65575	-258.01	-600.2961	79.0	-164.14267	78.69609	10.294443	-248.09534	790000	0.0065285284	1306.9907	-0.00027218973	-277.6966	0.75350213	6.666276e-05	701.3417208194733
79	-401.67313	61.964397	-274.43893	-599.16644	79.0	-161.83783	76.70531	10.227148	-249.12846	800000	-0.004414439	1482.7654	-0.00018810853	-310.7378	0.7655298	2.7420121e-05	709.8041315078735
80	-389.25214	57.870426	-245.6353	-537.4093	79.0	-163.69485	79.14455	18.148222	-250.41917	810000	-0.0004896126	1334.6802	-0.00029051933	-316.7774	0.77476656	0.0001988145	719.0791153907776
81	-391.1124	60.673267	-258.84766	-601.1916	79.0	-161.99416	78.81464	8.504164	-251.25864	820000	-0.0048437035	1379.4072	-0.00012331782	-281.9178	0.7581509	-3.4959634e-05	729.458753824234
82	-392.74432	61.128242	-278.05157	-558.1069	79.0	-161.79222	78.60738	5.3198175	-252.04094	830000	-0.019402688	1491.5298	-0.00024215801	-350.36188	0.7609969	8.8751774e-05	739.9549932479858
83	-399.99753	62.252316	-239.63757	-602.15216	79.0	-163.46484	80.22745	0.8131101	-252.99197	840000	-0.014538251	1436.2954	-0.00041154271	-269.97745	0.7598528	0.00012220035	751.6626062393188
84	-390.961	67.538025	-237.13986	-609.76324	79.0	-163.7221	78.86199	3.6069367	-254.1566	850000	-0.0075600985	1624.1929	-0.00027723983	-316.2523	0.74111795	-3.931929e-05	761.9434084892273
85	-396.70514	69.14093	-204.55515	-569.29395	79.0	-163.91843	80.21024	9.042387	-254.99237	860000	0.006268706	1674.6569	-5.181553e-05	-345.26984	0.7492189	-2.3675673e-05	771.8885879516602
86	-392.60522	69.97119	-233.60373	-606.39825	79.0	-161.6201	79.91597	3.1134129	-256.10684	870000	-0.008296633	1703.0547	-0.0003691634	-359.4137	0.73120797	6.4828855e-05	781.8549792766571
87	-398.72922	71.379234	-230.50644	-601.38544	79.0	-164.3146	81.118546	14.226285	-257.01358	880000	0.0014532916	1794.409	-0.00013828184	-395.44116	0.7347752	-1.8702187e-05	791.9912700653076
88	-401.81705	69.380714	-223.69785	-651.5036	79.0	-162.9036	80.911575	15.077993	-257.96808	890000	-0.005115563	1714.4852	-0.00020055176	-339.14032	0.7385161	3.1841628e-05	801.2534129619598
89	-390.10925	69.60578	-229.45789	-590.33545	79.0	-166.24153	79.76368	7.5557394	-259.15054	900000	-0.012330048	1641.3501	-0.0002912608	-483.31195	0.7281926	-0.00012369579	810.2519073486328
90	-407.12302	69.77776	-259.47876	-648.8637	79.0	-161.8308	79.61743	7.2431808	-260.1865	910000	-0.0051806523	1886.4469	-0.00012651901	-513.63965	0.7188903	-0.00010708129	818.7157640457153
91	-398.06238	74.6813	-191.04428	-686.6123	79.0	-168.1471	82.51913	7.3578134	-261.74997	920000	-0.0030988483	1775.3186	-0.00045576924	-380.36185	0.725078	8.941324e-05	827.2299950122833
92	-396.0361	61.0083	-221.02306	-574.5571	79.0	-163.72124	78.97824	18.565262	-263.02805	930000	-0.012329062	1298.7123	-0.0002729564	-280.7174	0.718361	3.2431424e-05	835.6402201652527
93	-398.3038	65.19729	-258.6967	-590.84564	79.0	-167.71367	80.930786	6.6778984	-264.0965	940000	0.00076559186	1789.3845	-0.00023032166	-416.22064	0.7201381	0.00014854228	843.9042503833771
94	-392.19604	70.21249	-238.08968	-585.87274	79.0	-166.23967	82.500305	11.142983	-264.95215	950000	-0.014571904	1471.8661	-0.00010900479	-342.1624	0.70450485	2.828556e-05	852.4423277378082
95	-389.07416	66.88337	-211.67159	-628.58124	79.0	-165.9862	80.75695	16.39617	-266.21686	960000	0.01886782	1617.3462	-0.00017344672	-430.46744	0.71410847	3.642022e-05	861.0500273704529
96	-387.1177	67.52016	-176.66963	-600.2695	79.0	-161.94368	83.13871	6.3876605	-266.7047	970000	-0.008851377	1585.1891	-0.00040598062	-396.08777	0.7054575	0.00013408397	870.5147132873535
97	-391.49695	73.98702	-233.24448	-643.7361	79.0	-161.99161	82.067055	4.7196445	-267.33655	980000	-0.0018922496	1798.836	-0.00033748918	-405.2652	0.7021729	-3.9683793e-05	878.7342805862427
98	-385.15668	66.406136	-231.49495	-576.5488	79.0	-162.54553	82.44095	7.5365796	-268.337	990000	-0.014886434	1552.1921	-0.00035796972	-324.12854	0.70604354	0.00038290658	887.2428538799286
99	-384.2674	63.451954	-259.83456	-602.45	79.0	-163.4367	80.93899	14.674683	-268.9496	1000000	-0.008936881	1531.138	-0.00012187846	-392.70343	0.7231232	7.129708e-05	895.5536403656006
100	-387.86826	74.446014	-233.87793	-639.57294	79.0	-160.58908	82.43	8.632227	-269.14627	1010000	-0.015750576	1848.3799	-0.00018875673	-542.47473	0.7129692	-4.266e-05	904.5253391265869
101	-390.22223	66.910065	-240.74255	-609.6982	79.0	-163.46938	81.01818	3.3043385	-270.22125	1020000	0.004587014	1763.298	-0.00022580253	-451.7725	0.71078026	0.00012210378	912.9136588573456
102	-382.45544	67.76854	-180.8385	-608.75305	79.0	-162.0211	83.286545	8.388369	-270.8914	1030000	-0.012739082	1617.1929	-5.6078425e-05	-439.65405	0.71801627	-8.1051374e-05	921.1281540393829
103	-384.30087	65.1042	-223.96193	-563.67957	79.0	-157.52202	81.22825	7.8208985	-271.28256	1040000	-0.027606018	1481.158	-0.00017169747	-378.29462	0.72156227	7.6454104e-05	929.9853668212891
104	-385.9269	68.1546	-215.96889	-592.6192	79.0	-161.9515	80.68061	5.564536	-271.63968	1050000	0.0032220632	1542.4211	-0.00018877443	-335.247	0.719445	-5.7216785e-05	938.3621768951416
105	-391.8847	69.2374	-232.0208	-639.7372	79.0	-161.71216	81.22494	7.707554	-272.02087	1060000	-0.010914926	1601.6035	-0.00017470948	-302.01312	0.71810997	9.107017e-05	946.6791508197784
106	-398.4399	63.062237	-266.77512	-631.88794	79.0	-165.0847	82.29907	13.307292	-272.61572	1070000	-0.012476263	1567.4526	-0.00022933166	-402.9736	0.7195838	-0.00014268293	955.1265301704407
107	-395.87335	70.9802	-243.12317	-626.03326	79.0	-165.95305	80.82494	12.788263	-273.2551	1080000	-0.012727238	1530.9495	-0.0002769907	-371.30426	0.71449953	5.5012977e-05	963.5388379096985
108	-389.69208	69.19943	-204.90054	-635.7463	79.0	-162.92424	81.30976	5.810939	-274.64655	1090000	-0.023334723	1559.4246	-0.000479999	-402.15656	0.7107364	2.8432238e-05	971.8092741966248
109	-390.02496	68.2437	-234.69522	-565.89764	79.0	-163.05458	81.40439	10.636257	-275.35016	1100000	-0.0008801734	1651.0522	-0.00012675859	-409.48425	0.71139777	-3.6880527e-05	980.1681759357452
110	-390.36487	65.7969	-187.77356	-542.6426	79.0	-166.05339	84.09818	18.544207	-275.83682	1110000	-0.02380541	1575.5447	-0.00037089037	-330.10922	0.7191442	0.00020765269	989.0925180912018
111	-388.3734	62.670902	-263.76636	-632.3028	79.0	-160.69576	79.9846	7.0785303	-276.0829	1120000	-0.018705979	1546.9436	-0.00033045025	-357.9408	0.6912268	-0.000113775444	997.5100450515747
112	-376.50674	73.27262	-213.954	-536.0381	79.0	-166.86334	81.50156	7.45485	-276.58774	1130000	-0.012838436	1633.645	-0.0002864427	-392.66483	0.69461405	0.00023816932	1005.7149302959442
113	-390.08188	69.98644	-237.55814	-563.6829	79.0	-157.35455	79.430305	24.21285	-276.902	1140000	0.0031419839	1749.8716	-0.00016740896	-436.55273	0.68369704	7.366587e-05	1014.1399486064911
114	-398.59357	69.22174	-278.63565	-590.56006	79.0	-165.08458	81.015465	9.392059	-277.4279	1150000	-0.00033485517	1618.1763	-0.00027563702	-386.52875	0.68112725	0.00021926512	1022.6192626953125
115	-389.55786	70.80246	-257.14743	-607.2325	79.0	-166.73082	83.17079	13.407587	-277.9647	1160000	-0.012084343	1643.2378	-0.00018698373	-317.14957	0.69084626	0.0001333954	1031.190966129303
116	-396.16028	71.32263	-224.10637	-647.1022	79.0	-165.04265	82.972946	17.254902	-279.26938	1170000	-0.0025868928	1662.4152	-0.00016590185	-328.03156	0.6889514	0.00011824194	1039.5824036598206
117	-384.47473	70.0222	-234.85143	-571.9028	79.0	-167.4962	83.30528	9.717361	-280.25656	1180000	-0.0077787265	1853.7483	-0.0003136634	-486.17993	0.6908302	-0.00010230337	1049.5104715824127
118	-387.48898	66.84201	-220.4344	-680.56946	79.0	-160.03677	80.8928	6.2784185	-280.33643	1190000	-0.00021084398	1677.3542	8.612231e-06	-449.74747	0.6921102	0.000115671835	1057.8857061862946
119	-382.49136	69.04574	-232.9724	-636.7591	79.0	-160.9246	80.720085	14.648525	-281.01404	1200000	-0.0018890612	1672.468	-0.00015255203	-389.59824	0.6923742	0.00010908264	1066.2651698589325
120	-372.45032	71.33669	-228.13348	-594.399	79.0	-161.46915	80.22349	5.605156	-281.5895	1210000	-0.015243736	1780.3945	-0.0002638637	-453.5396	0.6912394	-2.0880507e-05	1075.0536737442017
121	-393.17014	63.3702	-233.95818	-591.0054	79.0	-155.8914	77.03157	6.432079	-281.5316	1220000	-0.013144519	1611.0259	-0.00023519946	-539.0426	0.6920998	4.4135908e-05	1083.4003727436066
122	-386.12726	66.31708	-264.7572	-616.1117	79.0	-168.55502	81.460045	5.091433	-282.28214	1230000	-0.016056878	1410.5784	-0.00018850109	-312.93628	0.6992517	-2.7329064e-05	1091.7038886547089
123	-398.95438	63.90092	-223.52051	-617.97705	79.0	-162.57484	80.364716	4.7735744	-282.63245	1240000	-0.010452938	1426.352	-0.00018639548	-359.12408	0.686785	2.569952e-05	1099.9316575527191
124	-384.2123	69.80336	-261.69266	-649.7198	79.0	-168.40802	83.845146	10.742128	-284.19638	1250000	-0.01592477	1601.6216	-0.00019587972	-393.64667	0.695451	8.278692e-05	1108.8675789833069
125	-377.4308	59.244415	-248.04842	-522.90247	79.0	-158.09062	80.70994	10.308222	-284.61307	1260000	-0.010014296	1301.4443	-0.00037683547	-298.0727	0.6856587	0.00011873113	1117.2396733760834
126	-387.6599	64.50562	-250.44957	-665.98376	79.0	-159.9321	81.23073	9.14344	-284.4618	1270000	-0.004938081	1544.3372	-0.00029774313	-360.16064	0.6896462	-1.0219459e-05	1125.6353278160095
127	-397.4326	81.15275	-204.62708	-708.7158	79.0	-164.16107	82.77025	7.775385	-284.79376	1280000	-0.01075909	2012.5253	-0.00036555622	-476.54245	0.6801981	0.00015059662	1133.9286742210388
128	-390.7365	70.34919	-205.85913	-598.50977	79.0	-165.99507	84.18023	17.665085	-286.72336	1290000	-0.012510495	1728.2177	-0.0002597092	-352.40894	0.6832496	0.00015840874	1142.2509689331055
129	-379.19016	54.678257	-244.25943	-566.5718	79.0	-163.57706	81.11362	17.442902	-286.7242	1300000	-0.011862278	1327.2769	-4.059181e-05	-316.5619	0.67465687	5.4002903e-05	1150.5870623588562
130	-383.02304	61.882652	-236.05191	-593.17773	79.0	-159.75685	79.86825	5.812365	-285.7986	1310000	-0.011393521	1438.4504	-0.00017010234	-362.60672	0.6599468	-7.730843e-06	1158.8320500850677
131	-376.36896	64.96548	-185.88387	-615.1388	79.0	-160.02403	77.8619	5.0191836	-283.53018	1320000	0.0027017365	1468.6769	-0.0001969519	-358.38998	0.66307944	3.0525189e-06	1167.5948932170868
132	-381.59192	72.363495	-205.31836	-647.7551	79.0	-160.55725	81.26954	1.4721193	-287.06326	1330000	0.009712668	1999.4465	-0.00022454109	-518.87115	0.66724914	3.4663262e-05	1175.913013458252
133	-390.30783	67.85145	-196.15768	-577.9909	79.0	-162.11293	81.791405	8.518481	-284.7244	1340000	-0.018159317	1538.4343	-0.0002523791	-358.7979	0.6650321	4.4372613e-05	1184.1465957164764
