Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
124	-416.40286	106.20009	-178.54068	-681.7377	79.0	-178.85623	89.42608	14.497253	-305.13727	1250000	-0.06293861	3353.0073	-3.637845e-05	-675.937	0.46870464	6.2813415e-05	1047.2305388450623
125	-425.50665	110.58739	-141.34923	-812.5983	79.0	-168.02318	87.169876	12.203873	-304.87442	1260000	0.022482384	3691.163	-0.00017976109	-781.2046	0.4785843	7.982389e-05	1056.058223247528
126	-439.95352	108.50589	-143.5698	-640.8222	79.0	-175.43184	86.27065	12.497618	-306.2072	1270000	-0.027999453	3311.109	-8.6898915e-05	-570.14575	0.47739625	-4.435307e-05	1064.1961402893066
127	-429.79724	109.574326	-161.41844	-673.39856	79.0	-175.40399	90.41859	8.014868	-307.97498	1280000	-0.0050318968	3464.4065	-0.00030383613	-505.51508	0.4849317	0.0001552702	1072.4389381408691
128	-438.53387	107.22447	-221.31284	-875.49567	79.0	-172.99658	86.886536	7.793756	-307.8457	1290000	-0.005673634	3377.8975	-0.00014284812	-457.79028	0.4666867	-3.235778e-05	1080.5042569637299
129	-425.00174	103.58498	-171.63121	-694.71423	79.0	-177.40747	89.33287	10.941046	-310.1976	1300000	0.01377369	3304.7095	-0.00027021486	-491.95374	0.5123276	7.8627796e-05	1088.6909065246582
130	-416.77673	114.30739	-133.10776	-726.0477	79.0	-175.22276	86.64243	15.230225	-310.0126	1310000	-0.019445945	3705.021	-2.0214618e-05	-529.76013	0.5129442	0.00014302722	1097.0454378128052
131	-418.83136	103.50339	-189.73929	-660.30896	79.0	-172.18085	86.63221	8.434669	-309.3018	1320000	-0.0018640151	3324.9038	-0.00013362471	-629.67804	0.50959855	-1.6145299e-05	1105.2479298114777
132	-416.33157	115.69902	-194.61494	-736.67163	79.0	-170.19852	86.099266	10.905721	-310.45374	1330000	-0.0057349093	4103.4336	-0.00011241366	-1001.2026	0.5039556	7.405542e-05	1113.2912776470184
133	-432.69666	112.95039	-144.65529	-713.22095	79.0	-170.9728	85.20266	11.489361	-313.23727	1340000	0.010766586	3663.424	-0.00034371368	-517.70215	0.49179578	6.1281185e-05	1121.4211440086365
134	-431.9777	107.98312	-144.59909	-667.88525	79.0	-177.8192	88.93898	9.161715	-313.3371	1350000	-9.890925e-05	3500.3472	-5.545304e-05	-574.3399	0.52488506	-0.00017526073	1129.4972319602966
135	-424.09073	95.75622	-182.88673	-632.236	79.0	-173.80568	89.546455	9.129513	-314.05746	1360000	-0.005011753	3076.2075	-0.000120585784	-589.4769	0.5180792	-2.2490523e-05	1137.5729367733002
136	-440.92133	101.09413	-111.42697	-670.3103	79.0	-173.08487	86.84174	16.94455	-314.3582	1370000	-0.028726524	3402.249	6.621564e-05	-766.4472	0.5552829	-7.17206e-05	1145.657560825348
137	-419.89474	104.88532	-208.69812	-702.0836	79.0	-179.48436	91.29022	16.81373	-316.4148	1380000	-0.0009175651	3610.4631	-0.00013907976	-794.8947	0.5222501	2.6952595e-05	1153.780240058899
138	-431.7397	93.63225	-173.12767	-646.74896	79.0	-171.82507	84.07587	14.659203	-315.4009	1390000	-0.032584026	3132.547	-6.402517e-05	-741.4524	0.5440201	7.8455894e-05	1162.2625753879547
139	-430.34546	98.67846	-201.00377	-662.9187	79.0	-177.9432	88.682	8.62809	-316.3155	1400000	0.013207704	3707.7607	-0.00013828743	-900.87	0.53321594	9.374103e-05	1170.3603427410126
140	-415.525	96.68085	-179.4662	-676.4534	79.0	-175.48978	90.0192	17.517591	-316.34918	1410000	-0.011976927	3444.3105	-7.426576e-05	-967.3191	0.5154558	-6.827683e-05	1178.8985092639923
141	-424.56656	110.94043	-200.67706	-720.30707	79.0	-169.03503	88.87832	20.492489	-318.52	1420000	0.0025812658	3727.6753	-0.00010582991	-719.1037	0.51408476	0.00014280237	1186.8418102264404
142	-425.6092	106.76907	-182.8405	-685.0108	79.0	-177.1938	84.97212	15.342325	-317.6026	1430000	-0.036817405	3683.5186	-0.0002082903	-713.50995	0.4937832	5.712986e-05	1194.9302995204926
143	-413.19406	115.31174	-175.41945	-692.46344	79.0	-174.70465	89.25471	10.835022	-317.34885	1440000	-0.018888252	3454.2427	-0.0004174694	-547.9737	0.51693267	0.0001082524	1202.9959781169891
144	-406.74356	112.766525	-194.83736	-726.3534	79.0	-168.4611	85.11879	13.064711	-320.84885	1450000	-0.0040870346	3629.085	-0.00020865723	-799.0936	0.5006978	0.00024567364	1211.1382131576538
145	-409.527	110.84033	-221.88335	-684.7656	79.0	-164.64958	87.31622	22.188251	-320.22543	1460000	0.0060829804	3419.265	-6.2841806e-05	-566.8291	0.4607963	-9.90808e-05	1219.730968952179
146	-414.05212	113.85257	-163.51382	-691.51337	79.0	-169.0944	86.984856	9.293683	-323.04654	1470000	-0.00022865832	4074.275	-0.00018416764	-869.554	0.4890085	0.00023142596	1227.8795306682587
147	-411.82645	103.1152	-131.05148	-671.6661	79.0	-170.60829	85.62116	11.646856	-320.37698	1480000	-0.006355239	3439.2244	-0.00015642773	-510.53308	0.46734715	-2.6580876e-05	1235.846155166626
148	-428.48157	96.557365	-113.67413	-675.0785	79.0	-168.14983	84.97459	6.0182133	-315.7051	1490000	0.0029825584	3070.811	-6.2334584e-06	-630.53485	0.45025796	-0.00013805596	1243.9233334064484
149	-404.4162	98.89201	-197.07748	-667.86487	79.0	-176.04407	88.174286	17.633953	-321.72125	1500000	-0.0030037733	3209.08	-2.2868117e-05	-723.17944	0.4512915	1.10046985e-05	1252.0349531173706
150	-423.0509	103.24488	-180.46692	-689.02716	79.0	-166.43573	86.15439	8.990937	-313.11295	1510000	0.0058186874	3690.162	-8.6829066e-05	-788.98535	0.46900982	-3.5498968e-05	1260.1831238269806
151	-421.41052	107.56771	-151.24252	-832.3601	79.0	-175.9812	87.896034	20.381647	-324.62662	1520000	-0.0058421576	3438.7805	-4.1443156e-05	-760.9016	0.4543607	-1.720998e-05	1268.2140455245972
152	-432.17004	109.08532	-162.97371	-787.1335	79.0	-173.14345	86.70523	10.936481	-318.21323	1530000	-0.024565268	3506.9443	-3.582955e-05	-694.6027	0.4697556	-7.725426e-06	1276.529978275299
153	-421.52908	112.750084	-182.01242	-734.9395	79.0	-174.41472	90.484665	10.718602	-327.47052	1540000	0.0035931491	3853.1655	-0.00030040275	-825.31146	0.4671008	3.1637574e-05	1284.9477608203888
154	-419.43164	106.23556	-135.83636	-736.7586	79.0	-171.74976	88.76128	9.667116	-323.8803	1550000	-0.0062260954	3755.1401	-0.00011556689	-1020.14343	0.45517725	0.00019840454	1292.887106180191
155	-423.2062	109.51852	-135.87158	-869.13916	79.0	-170.82925	86.17394	8.22052	-331.63858	1560000	0.00055530295	3803.5173	-2.5232323e-05	-774.94995	0.45768285	4.1105224e-05	1301.0073454380035
156	-427.44193	113.41842	-164.4381	-781.15875	79.0	-179.8731	86.93354	7.751612	-331.51636	1570000	-0.035558306	3908.1677	-6.978586e-05	-745.7622	0.45604697	-1.9135627e-05	1309.0391385555267
157	-399.13086	111.94823	-188.41624	-731.21204	79.0	-172.98552	89.02105	26.048016	-330.1609	1580000	0.011433504	3946.5554	-0.00010724785	-924.5508	0.45230883	-9.938267e-06	1317.155395269394
158	-415.4836	99.727036	-166.77217	-686.7251	79.0	-162.7374	81.80265	4.0688024	-328.79376	1590000	-0.008723306	3387.32	-0.00014096737	-636.06854	0.44678238	5.4255142e-05	1325.2112147808075
159	-421.03873	98.36711	-187.16386	-736.8381	79.0	-172.71185	86.36124	10.6182	-328.57538	1600000	0.0012324229	3414.1318	-0.00012607267	-580.9801	0.45309708	7.9826495e-05	1333.3424353599548
160	-415.39844	99.71351	-158.02501	-650.9459	79.0	-173.83348	88.96715	5.211509	-335.20233	1610000	-0.021663379	3521.6133	-0.00018041785	-704.54	0.44707566	8.6221204e-05	1342.2939913272858
161	-410.65237	95.395	-186.27524	-629.76056	79.0	-169.41182	88.35591	20.528503	-331.41074	1620000	0.007905684	2839.4355	-3.3455435e-05	-479.65222	0.4502948	-6.191789e-06	1350.4215869903564
162	-408.10382	99.9421	-200.8324	-687.40955	79.0	-169.48946	84.2886	15.789947	-329.43115	1630000	-0.01864551	3584.0361	-8.664664e-05	-969.1772	0.44692162	4.7180692e-05	1358.4664828777313
163	-415.88977	108.100876	-146.58183	-692.2759	79.0	-168.53392	86.8806	9.05896	-334.92996	1640000	-0.0123771485	3875.4531	-0.0001750295	-917.80597	0.46040392	9.637962e-05	1366.7994136810303
164	-409.39996	92.824875	-165.15309	-629.42944	79.0	-169.79852	90.71137	11.905366	-324.84442	1650000	-0.016768888	3362.0679	-0.00022385293	-594.5494	0.4683408	0.00013545042	1374.8764622211456
165	-420.37894	110.779335	-193.92622	-662.5783	79.0	-166.22556	85.14007	11.178371	-315.40622	1660000	0.007223214	4015.9998	-9.708409e-05	-860.63995	0.44403037	0.00011098734	1383.0124242305756
166	-417.432	100.02365	-205.79414	-701.3698	79.0	-169.25967	86.907814	18.681225	-326.2777	1670000	-0.0057820277	3439.6428	-5.3845346e-05	-882.91364	0.43295994	-5.43421e-05	1391.0117876529694
167	-430.61667	118.770065	-152.92009	-677.3205	79.0	-170.41441	88.1481	11.242204	-331.89764	1680000	0.012304496	4013.051	-0.00010586949	-892.0959	0.46231326	4.862152e-05	1399.2523791790009
168	-423.9426	104.80699	-187.4817	-705.2467	79.0	-177.39595	88.9571	3.1653695	-330.5488	1690000	0.009235446	3632.4119	-0.00025969278	-827.3073	0.4093155	0.0001335847	1407.2001776695251
169	-416.44864	112.3617	-125.451996	-740.6456	79.0	-174.95113	86.815834	7.426163	-336.36526	1700000	-0.033684563	3781.6306	-0.0001525036	-817.1569	0.4306585	0.00010236277	1414.8875381946564
170	-422.28394	116.43676	-172.19632	-728.41345	79.0	-169.59055	89.00959	7.5279374	-333.90533	1710000	0.005921451	3935.034	-5.8327336e-05	-727.0352	0.45777336	4.6686862e-05	1422.739174604416
171	-412.9094	97.32429	-107.09609	-685.9424	79.0	-172.68167	87.44884	7.3661137	-335.32617	1720000	-0.026734574	3357.2334	-0.00014621188	-740.7838	0.44232172	7.864016e-05	1430.52938914299
172	-427.99142	111.145805	-164.91547	-762.811	79.0	-169.516	87.82309	7.1111345	-330.5407	1730000	0.024504405	3889.4492	-0.000121864025	-764.4023	0.4500423	-7.599975e-05	1438.306705713272
173	-414.01886	94.587524	-158.19914	-656.2469	79.0	-177.3656	89.1862	10.249374	-340.04196	1740000	-0.0035918374	3275.7104	-8.911989e-05	-818.84216	0.42640334	9.62341e-05	1446.1833181381226
174	-422.2357	101.99957	-172.79619	-675.1398	79.0	-171.11559	88.9847	18.52109	-331.69363	1750000	-0.005210981	3714.9958	-5.6779943e-05	-866.385	0.45463264	0.00011017509	1454.018593788147
175	-411.88892	99.708115	-178.13269	-653.5147	79.0	-170.18393	89.89435	1.869523	-334.91873	1760000	-0.006347276	3781.853	-0.00020831298	-1332.4609	0.46820778	4.489437e-05	1462.2737562656403
176	-390.51666	100.95238	-195.24892	-660.14813	79.0	-167.5857	85.97623	8.831121	-330.94272	1770000	0.0016484633	3990.1143	-0.00016058702	-1142.8154	0.46975586	-7.6339194e-05	1470.5353808403015
177	-422.78552	105.81559	-204.92229	-673.8696	79.0	-163.0695	82.82255	13.248919	-314.31128	1780000	-0.00094968546	4096.536	-8.816132e-05	-796.42255	0.46420574	6.930189e-05	1478.375598192215
178	-422.65784	105.965775	-199.13147	-673.0867	79.0	-176.36603	90.09111	11.506123	-331.48718	1790000	-0.014381651	3722.7825	-3.1097792e-05	-695.06085	0.48843527	2.6894202e-05	1486.3700914382935
179	-424.90082	110.70728	-189.84769	-733.42126	79.0	-179.70956	89.01923	9.615909	-334.11935	1800000	0.0056303414	3774.515	-9.10298e-05	-916.1959	0.45467108	0.00017816742	1494.2508780956268
180	-427.98633	98.04957	-227.87651	-666.73895	79.0	-179.15402	90.884056	13.530766	-342.96826	1810000	-0.025930723	3323.8262	-0.00010811514	-775.7234	0.48765728	8.8599234e-05	1503.301198720932
181	-420.47626	100.73955	-153.94716	-677.23456	79.0	-173.35938	89.15577	9.942727	-327.95712	1820000	-0.009308448	3374.0166	-0.00013457448	-777.8628	0.48491013	4.5754306e-05	1511.2566730976105
182	-416.24258	101.7002	-138.91818	-686.5793	79.0	-174.75838	86.9451	5.9172316	-330.4083	1830000	-0.022219542	3381.1172	-0.00015093421	-685.6265	0.49214166	0.00013088432	1519.72145485878
183	-426.99045	97.454605	-220.39368	-672.6287	79.0	-169.29767	87.532	12.089775	-324.594	1840000	0.004468905	3510.189	-0.00014124997	-971.30347	0.51145005	-0.00015440758	1527.7457084655762
184	-410.89966	100.12456	-134.33798	-672.0	79.0	-174.1402	90.37568	9.85267	-347.06827	1850000	0.029971331	3374.102	-8.770643e-05	-883.054	0.48972765	0.00019229116	1535.6947367191315
185	-419.98788	94.4029	-171.20174	-661.8682	79.0	-172.91306	87.95761	9.465556	-330.81183	1860000	-0.029840745	3272.681	-0.00020521996	-872.9453	0.49583474	0.00011786162	1544.1149408817291
186	-428.24225	104.484566	-175.74475	-689.1154	79.0	-174.7928	90.01464	6.7507353	-354.72546	1870000	-0.0147806415	3728.0708	-0.0002787218	-800.6839	0.50846446	5.105686e-05	1553.0033631324768
187	-418.49423	99.571724	-180.42593	-688.3326	79.0	-173.85545	90.18761	13.339793	-338.66565	1880000	0.02297312	3328.5598	-0.00016943761	-843.8423	0.5159342	-0.00017691392	1562.046095609665
188	-419.14853	114.03994	-144.0191	-676.15466	79.0	-173.74135	88.0483	10.728767	-336.62344	1890000	-0.010467388	4413.276	-0.00040803617	-1050.3242	0.5275263	-7.6440105e-05	1570.577981710434
189	-405.684	107.736916	-197.43834	-729.2724	79.0	-171.0665	90.60571	13.73122	-332.69775	1900000	0.017367136	3892.122	-0.000100442674	-898.05347	0.52683794	-5.0368402e-05	1580.6519198417664
190	-425.11456	101.78087	-245.5169	-681.611	79.0	-170.32875	86.30058	21.89671	-323.46982	1910000	-0.024278928	3409.2905	2.538308e-05	-831.6811	0.5128105	7.5328724e-05	1589.4278964996338
191	-417.2523	106.976425	-155.53407	-664.91095	79.0	-173.95828	88.863075	17.430798	-337.92502	1920000	-0.009686569	3779.022	-7.998664e-05	-940.8452	0.54181826	2.4742501e-05	1597.938331604004
192	-422.80646	98.820946	-193.29869	-634.0533	79.0	-172.13005	88.22425	15.342939	-329.50098	1930000	0.0066572763	3428.3193	-0.0002717774	-655.26715	0.53259885	3.4721186e-05	1606.2789099216461
193	-419.64352	99.28813	-152.78777	-631.30817	79.0	-177.81247	86.98672	8.960864	-336.68082	1940000	0.008888368	3360.538	-0.00021292595	-719.9759	0.5558354	6.94004e-05	1614.864981174469
194	-414.46402	109.73019	-172.2021	-696.7661	79.0	-174.60878	86.93338	17.758059	-321.18683	1950000	-0.027245268	3608.2659	-0.00024231942	-952.3123	0.5398284	0.00015556559	1623.0953328609467
195	-420.3282	106.25987	-182.64818	-717.79706	79.0	-172.79526	90.92284	27.063066	-344.62234	1960000	-0.03653305	3878.2307	-0.00035810657	-954.82056	0.54706544	0.00015337279	1632.0682241916656
196	-410.42004	106.84976	-162.69116	-677.2223	79.0	-170.85854	92.52864	16.989006	-335.35007	1970000	0.045823585	3746.0327	-0.0003888728	-812.5678	0.52872556	0.0006868316	1641.0239052772522
197	-407.55078	89.60738	-221.63411	-635.6036	79.0	-169.64078	84.407974	23.965782	-337.02884	1980000	-0.025558637	3094.87	5.54109e-05	-844.9912	0.5827868	4.285646e-05	1649.8145787715912
198	-427.51102	110.1891	-177.00974	-724.35297	79.0	-168.93788	86.210396	9.8064	-324.24615	1990000	-0.014196051	4024.1301	-0.00011235499	-1116.5642	0.5942059	5.4468153e-05	1658.4054954051971
199	-406.84427	98.86575	-214.38832	-650.49036	79.0	-176.5063	90.47848	14.044212	-342.24146	2000000	-0.053184252	3378.5745	-1.6528182e-05	-941.9749	0.6103495	-5.6788413e-05	1666.8847696781158
200	-413.05493	103.14223	-199.49243	-645.1052	79.0	-165.31717	89.47736	9.063858	-332.0854	2010000	-0.0017282078	3330.407	-0.00016652653	-679.2498	0.5799619	-1.1204815e-05	1675.6986498832703
201	-422.67484	105.30296	-189.77977	-727.0359	79.0	-170.84343	88.91912	14.945194	-327.06418	2020000	0.00267924	3475.9976	-9.247125e-05	-885.8771	0.62611437	2.8009705e-05	1683.9455425739288
202	-419.6481	105.229485	-168.63817	-644.8705	79.0	-177.2545	89.03139	13.06735	-332.5023	2030000	-0.022658627	3727.6611	-0.00015600631	-1001.63367	0.625144	2.2756929e-05	1692.7131078243256
203	-410.99088	104.28748	-187.04369	-658.92224	79.0	-174.37903	91.03482	13.396677	-340.22684	2040000	0.004952757	3159.7256	-0.00025211935	-560.5399	0.62014276	8.721551e-05	1701.5331594944
204	-414.5146	112.821075	-147.18594	-802.3399	79.0	-172.21886	87.5581	22.887655	-334.16058	2050000	0.0037360173	4019.0237	-0.0002058387	-708.28925	0.57487786	7.9570884e-05	1710.0734210014343
205	-426.6414	110.41165	-145.10771	-657.3313	79.0	-171.27156	88.70445	14.685297	-326.76947	2060000	-0.019600715	3848.1255	-0.00035429932	-929.50836	0.58903676	3.7567253e-05	1718.6239309310913
206	-416.40613	94.66758	-205.59315	-669.08826	79.0	-178.02368	90.94642	15.917809	-335.29886	2070000	-0.0115975775	3410.4448	-0.00015488174	-920.616	0.6085874	9.119076e-05	1726.7915086746216
207	-400.4001	108.15643	-144.07205	-676.9202	79.0	-173.5454	86.31271	20.610058	-321.83188	2080000	-0.022648241	3511.311	-0.00048239063	-785.2393	0.58016926	3.4940065e-05	1735.2677264213562
208	-396.85126	92.21607	-138.52693	-618.5407	79.0	-168.4913	85.98341	13.930255	-335.5676	2090000	0.010674384	3221.7124	-0.00014809659	-758.88763	0.60781956	0.00023305597	1743.6274089813232
209	-421.7049	105.91149	-192.34966	-680.02454	79.0	-166.9969	83.91969	18.534622	-336.22604	2100000	-0.030088475	3556.4194	-0.00035957154	-787.60077	0.5855642	0.00013488585	1751.9912428855896
210	-412.07175	89.811165	-194.56529	-659.919	79.0	-177.12558	90.0539	16.152447	-347.9968	2110000	-0.0051096566	3068.7344	-0.00034634862	-710.7267	0.535436	0.00010782092	1760.811312198639
211	-407.30954	107.20172	-125.553314	-669.7047	79.0	-172.16513	86.95739	13.025446	-340.98822	2120000	-0.008452579	3723.5764	-0.00023400167	-893.75385	0.5596346	0.0001774434	1769.160686969757
212	-419.04062	97.52484	-194.7458	-705.40247	79.0	-171.54225	90.997246	20.001745	-356.8143	2130000	-0.0042944476	3963.437	8.519273e-06	-1124.8567	0.54199517	0.00016151665	1777.504025220871
213	-421.534	101.69162	-113.485374	-642.5785	79.0	-173.99973	89.35344	12.863855	-340.18817	2140000	-0.017238291	3584.2266	-0.00043484056	-774.2055	0.55126214	0.00032034755	1785.7882132530212
214	-403.0483	103.29242	-152.57724	-707.2814	79.0	-172.66547	88.366646	12.190306	-340.23853	2150000	-0.004095395	3369.7495	-0.00011032238	-879.68805	0.50649047	0.00018127184	1794.0806469917297
215	-414.63754	107.92096	-191.12332	-687.1598	79.0	-166.09517	83.55005	10.132793	-345.26123	2160000	0.02050516	3896.5166	-3.804313e-05	-1029.2065	0.51478094	-1.5371646e-05	1802.2277116775513
216	-416.31598	100.73619	-159.87274	-677.6327	79.0	-175.44153	88.5336	14.986696	-330.12582	2170000	-0.025722444	3374.6216	-0.00019738742	-712.06525	0.4891218	2.9760486e-06	1810.659271478653
217	-403.86932	103.50148	-172.85086	-673.8026	79.0	-174.84258	87.462715	7.8981385	-343.83704	2180000	-0.016013086	3538.2458	-0.00015073596	-928.36194	0.47461373	0.0003189874	1819.8450329303741
218	-419.30878	96.778854	-186.89354	-675.0022	79.0	-167.25308	86.56248	5.4504633	-337.03983	2190000	-0.016539842	3747.3525	-0.00026630214	-1088.9221	0.49096555	0.0002973589	1828.1870231628418
219	-398.12268	95.7171	-159.7294	-655.9251	79.0	-174.4697	88.994316	12.72163	-335.04443	2200000	-0.026055545	3098.188	-0.0004412611	-777.94696	0.49223703	-6.7829635e-05	1836.5525047779083
220	-420.9964	104.46368	-130.93202	-641.15967	79.0	-163.74007	84.71268	13.54039	-332.73538	2210000	-0.016972262	4047.4932	-0.00015484304	-1211.3702	0.4931296	0.0005969892	1845.7183902263641
221	-431.33618	100.107	-219.2174	-655.15814	79.0	-173.407	88.8045	19.013935	-333.7564	2220000	-0.010266464	3632.7246	0.000105433166	-900.1472	0.49753705	0.00027434318	1853.8604559898376
222	-397.31387	104.52722	-164.30446	-667.131	79.0	-180.65828	93.17573	10.605732	-336.89798	2230000	-0.0006913468	3894.119	-0.00012392504	-895.514	0.46121868	0.00010953914	1861.8927178382874
223	-402.8129	108.3632	-179.15456	-729.42053	79.0	-165.08789	84.24002	10.532732	-326.70035	2240000	-0.030318499	3563.4893	-0.00024243165	-822.2317	0.4598236	0.0002728384	1869.963978767395
224	-425.34338	95.84459	-218.95944	-718.5843	79.0	-170.12778	89.23877	12.219352	-350.43552	2250000	0.024774916	3902.1643	-4.628254e-05	-1131.1765	0.47946322	0.00013513077	1878.9828307628632
225	-416.30222	97.21202	-182.04445	-639.01373	79.0	-174.68501	88.79251	8.939601	-319.15186	2260000	-0.01598089	3337.4868	-3.112064e-05	-642.99243	0.4731022	0.00011048469	1887.4596462249756
226	-386.84232	114.885704	-175.2553	-659.5881	79.0	-172.60014	85.664566	15.318214	-322.07745	2270000	-0.018273441	3960.6123	-5.7551544e-05	-905.94666	0.4258489	-4.7469788e-05	1895.8822274208069
227	-408.68774	91.55971	-217.91652	-613.223	79.0	-160.40558	85.406624	17.317392	-348.9091	2280000	-0.0051127654	3084.4392	-0.00030230184	-620.92865	0.44726035	3.371553e-05	1903.9862830638885
228	-411.08664	104.5959	-172.2533	-686.8767	79.0	-171.51724	88.17015	9.496291	-320.6766	2290000	-0.010634925	3502.498	-0.0001394325	-607.38104	0.46991035	-0.00017130723	1912.1652460098267
229	-422.01184	93.683464	-186.38963	-655.9373	79.0	-170.94266	85.81252	16.03886	-317.76617	2300000	-0.017326178	3211.5156	-0.00022551836	-630.7462	0.46096966	7.7503544e-05	1920.3696269989014
230	-409.8677	99.27226	-188.5241	-638.4507	79.0	-174.6784	88.40524	13.452209	-317.1649	2310000	0.004914611	3289.2783	-0.000759896	-545.6323	0.46386367	0.00023849057	1928.5474927425385
231	-416.34564	99.96216	-168.40118	-640.11206	79.0	-172.41945	86.33489	13.227845	-321.95013	2320000	-0.030110078	3616.1475	-0.00021937862	-907.50757	0.46689317	0.00023828982	1937.3666622638702
232	-408.88983	114.0704	-131.8932	-717.85913	79.0	-171.85574	90.465645	25.237198	-340.94614	2330000	-0.011469383	4096.2896	-0.00020008534	-820.05084	0.4844346	0.000116993164	1945.9369943141937
233	-404.15625	106.01107	-128.19568	-657.8134	79.0	-170.7318	88.10101	11.182643	-313.6463	2340000	0.02357164	3846.8274	-0.00033845892	-769.18744	0.45277667	0.0006342577	1954.34730052948
234	-414.99973	109.47628	-126.12429	-650.6571	79.0	-169.41827	85.902016	13.194697	-335.56552	2350000	-0.01938206	3724.4016	-0.0002392244	-775.6559	0.4667762	0.00027178737	1963.0341272354126
235	-395.87302	109.78036	-145.74052	-657.6459	79.0	-172.7882	87.473404	18.891623	-329.57452	2360000	-0.008982693	3687.4878	4.4724904e-05	-710.80743	0.47469848	6.365925e-05	1971.420037984848
236	-417.1743	106.79464	-127.031	-710.3667	79.0	-169.8323	82.465744	16.427946	-305.62268	2370000	-0.025909102	3480.0632	-0.00021591363	-603.13776	0.4885127	7.059049e-05	1979.563128232956
237	-410.6388	102.9506	-191.19366	-708.22455	79.0	-176.46205	91.018364	15.215462	-328.79095	2380000	-0.010168288	3473.9653	-0.000108910026	-650.0829	0.4660018	0.00016354589	1987.6789209842682
238	-402.161	106.70651	-160.15825	-743.44855	79.0	-170.49641	88.9856	21.100748	-337.2164	2390000	0.014639592	3833.7559	-0.00016747788	-836.71576	0.47988063	0.00034346615	1996.3840487003326
239	-415.27444	108.00798	-185.81773	-733.1462	79.0	-173.83742	85.44591	25.949627	-311.05847	2400000	-0.01612722	3959.784	-0.00016346807	-678.35596	0.4841649	0.00014179488	2005.1893277168274
240	-412.81207	103.88831	-194.11568	-673.4821	79.0	-177.5636	87.534424	14.663948	-327.16068	2410000	-0.020995907	3450.213	-0.00010420289	-598.4899	0.5123299	0.0002138141	2014.2112174034119
241	-410.7662	104.66316	-184.76353	-752.5646	79.0	-173.93977	87.57706	13.073616	-330.4848	2420000	-0.027725331	3611.8481	-0.00017736573	-823.1025	0.48819193	0.00017222119	2022.8080265522003
242	-406.71918	98.47187	-104.73809	-606.92786	79.0	-172.32758	91.03808	6.455669	-326.34174	2430000	-0.029316822	3010.691	-0.00017225054	-664.10834	0.5235321	0.0001500822	2031.1029002666473
243	-405.16867	97.24916	-169.24829	-688.623	79.0	-169.37845	84.52393	36.648136	-317.23	2440000	-0.020714354	3269.3887	-0.0001717977	-540.4154	0.49402785	1.1708467e-05	2042.4001574516296
244	-405.28635	103.20082	-172.1613	-642.6586	79.0	-171.04016	87.96279	17.857735	-315.4237	2450000	-0.03343268	3397.954	-0.00017234543	-717.5894	0.4678947	-2.4485304e-05	2052.651054382324
245	-414.04004	101.25523	-133.24323	-719.1439	79.0	-169.12088	85.10015	11.793095	-340.84113	2460000	-0.04090125	3627.2358	-0.00027127843	-895.456	0.49955922	0.0001793231	2062.0788350105286
246	-413.72787	107.1104	-175.12541	-703.9081	79.0	-172.55865	86.27698	16.063755	-344.6978	2470000	0.0024661925	3993.35	-0.00023898366	-915.8217	0.47026724	8.274511e-05	2072.0773668289185
247	-396.28876	97.497765	-175.52551	-595.8716	79.0	-175.92888	87.0385	18.761028	-312.40112	2480000	-0.026925053	3321.8457	-0.00016974247	-631.83203	0.5043415	0.00018718652	2083.0429289340973
248	-420.9687	96.369774	-202.5217	-679.6094	79.0	-168.19044	84.50794	9.309704	-305.25577	2490000	-0.02658317	3252.08	-7.9820864e-05	-658.10406	0.4967879	0.00013840101	2093.272121667862
249	-396.8234	108.39909	-168.12047	-615.51324	79.0	-178.31248	88.67832	11.660337	-327.89563	2500000	-0.014259101	3956.0737	-0.00017876364	-886.70496	0.4822048	0.00013045131	2102.9427378177643
250	-407.36877	102.012924	-184.53702	-645.42316	79.0	-165.77368	86.44281	13.156251	-311.09106	2510000	-0.022959463	3639.9875	-0.00024404353	-769.4906	0.48667827	5.0457427e-05	2113.018528699875
251	-391.0821	104.321625	-165.699	-664.41376	79.0	-173.424	85.303024	14.538755	-320.31998	2520000	-0.03392878	3642.1626	-0.00025678007	-733.88806	0.4538053	2.7368325e-05	2122.4528036117554
252	-395.7033	87.776085	-169.52338	-629.6014	79.0	-166.8886	84.76981	10.957085	-316.94717	2530000	0.025882758	3053.7632	-0.00011728611	-693.199	0.47775793	3.386905e-05	2130.9726469516754
253	-411.02863	102.32308	-177.98103	-671.3856	79.0	-171.88402	85.02896	22.420967	-304.08243	2540000	-0.030688541	3963.7065	-0.00027029216	-863.2706	0.45999873	0.0001239215	2139.1972942352295
254	-409.1965	103.04251	-179.46257	-704.08417	79.0	-176.1893	87.32903	10.231043	-318.12238	2550000	-0.013059996	3278.3726	-0.0001574955	-584.59674	0.49056512	7.1200935e-05	2147.636032819748
255	-409.0714	99.57311	-113.019485	-622.48444	79.0	-174.01945	86.90008	12.5767975	-326.78604	2560000	-0.026820308	3357.1963	-7.304875e-05	-657.4792	0.49153864	-1.1680023e-05	2155.959812641144
