Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
28	-312.8391	61.602867	-190.02423	-535.9872	79.0	-99.06213	29.091991	21.920286	-113.82284	290000	-6.208817e-08	3974.0334	-0.021304669	-255.474	0.69261235	0.008829837	0.09853941	79.0	139.33548879623413
29	-316.44406	53.33251	-196.85042	-474.46118	79.0	-99.406166	30.692053	9.247631	-116.158516	300000	-7.947286e-08	3870.9968	-0.02123584	-270.18832	0.67056775	0.01234549	0.11044418	79.0	143.49119448661804
30	-310.7126	57.25888	-169.3903	-485.90228	79.0	-102.52071	30.914267	16.58564	-118.58407	310000	6.7055225e-08	3382.1887	-0.022089822	-210.47493	0.66931343	0.01154285	0.109343745	79.0	149.1397361755371
31	-322.23492	65.95486	-158.34404	-522.5563	79.0	-104.20917	31.273296	22.97242	-120.82892	320000	-3.4769375e-08	4082.9656	-0.019425748	-276.95312	0.6740289	0.009076536	0.0992397	79.0	153.2173409461975
32	-300.41425	57.236595	-180.66608	-493.2466	79.0	-105.580734	32.63983	17.316841	-123.33753	330000	-2.7318796e-08	2652.1594	-0.020719184	-193.13991	0.6602976	0.008701487	0.09183673	79.0	157.93092918395996
33	-306.97086	53.774464	-140.49377	-430.86264	79.0	-105.70507	33.778187	16.842686	-125.270195	340000	6.2088173e-10	2757.3508	-0.020080274	-211.99689	0.65772456	0.0100146225	0.10104042	79.0	162.32753491401672
34	-295.22888	59.792145	-170.13339	-479.0364	79.0	-107.65384	34.161263	10.384748	-127.37846	350000	6.208817e-09	2399.9412	-0.022818753	-179.81805	0.61173075	0.011774316	0.11314526	79.0	166.52345776557922
35	-295.94778	65.86073	-171.66553	-533.0097	79.0	-107.72276	34.982185	5.9354534	-129.18198	360000	9.934108e-09	2533.259	-0.021679379	-204.1306	0.61561924	0.0102424	0.10284114	79.0	170.99353957176208
36	-296.81577	67.056404	-167.03265	-445.43988	79.0	-108.63627	35.826225	17.916586	-131.02887	370000	-4.4703484e-08	2404.138	-0.022787526	-202.81213	0.60311437	0.013779524	0.11884754	79.0	175.79109144210815
37	-282.0513	56.71384	-166.25833	-438.35098	79.0	-109.4899	36.416664	28.759995	-132.87386	380000	-9.934108e-09	1717.6035	-0.020754516	-154.59862	0.6059322	0.009735638	0.100440174	79.0	181.5134253501892
38	-288.9689	59.49628	-152.34079	-446.28677	79.0	-109.03075	37.498653	14.140482	-134.31488	390000	1.4901161e-08	1787.3682	-0.02150382	-160.4434	0.58568895	0.007320594	0.10204082	79.0	186.3060131072998
39	-273.16403	55.135674	-169.26396	-444.02274	79.0	-110.01398	37.383717	20.616419	-135.88226	400000	1.4901161e-08	1402.6656	-0.021804752	-133.19765	0.5654724	0.009993416	0.10434174	79.0	190.2544481754303
40	-287.71735	64.74651	-166.83678	-455.1166	79.0	-110.21934	37.668545	10.84641	-137.1158	410000	3.228585e-08	1925.5013	-0.020567017	-187.78246	0.56994003	0.008399705	0.09343737	79.0	195.13644361495972
41	-278.69675	62.922443	-176.49419	-552.3449	79.0	-112.011154	39.15137	19.611261	-138.73462	420000	1.4901161e-08	1620.3007	-0.021444326	-154.63542	0.55441445	0.01196446	0.109643854	79.0	199.53241539001465
42	-278.93378	59.084213	-160.86765	-481.56888	79.0	-112.98157	39.46122	27.542068	-140.13972	430000	4.346172e-08	1537.334	-0.021097617	-173.71056	0.55810016	0.0096554505	0.09343737	79.0	204.3695511817932
43	-269.12592	51.410236	-171.52452	-418.14713	79.0	-111.60399	40.54522	22.486528	-141.51604	440000	1.6142925e-08	1025.5697	-0.019864155	-102.57339	0.5431821	0.008201608	0.09793917	79.0	208.50802040100098
44	-272.37296	63.18832	-131.252	-540.91113	79.0	-113.71241	39.414413	42.174797	-142.64325	450000	-3.1975407e-08	1426.8506	-0.020146677	-144.19035	0.52589476	0.008480354	0.102641046	79.0	213.81618070602417
45	-255.28473	58.166286	-131.8263	-586.6873	79.0	-110.43175	40.689735	12.997077	-143.79391	460000	4.967054e-09	1078.2017	-0.022053512	-145.88231	0.49852845	0.01055576	0.096138455	79.0	217.70052242279053
46	-264.52994	51.641243	-162.03548	-425.63574	79.0	-112.41479	39.99422	22.923967	-144.59091	470000	-4.967054e-09	1017.668	-0.0208487	-129.45512	0.49573994	0.008953426	0.10404161	79.0	222.25479435920715
47	-259.64758	58.14757	-119.66817	-424.2755	79.0	-113.698105	41.182796	17.564226	-145.52344	480000	1.5522043e-09	1090.7946	-0.018769812	-164.31227	0.4781797	0.008507596	0.09553822	79.0	227.11662435531616
48	-257.3226	59.079292	-143.28485	-430.88925	79.0	-111.25507	41.134377	18.462128	-146.32355	490000	-7.450581e-09	1077.9359	-0.020959131	-149.64305	0.48404086	0.011825882	0.1092437	79.0	232.8671498298645
49	-261.33423	58.78203	-156.02728	-418.21692	79.0	-111.78313	40.71449	9.559372	-147.11594	500000	0.0	1087.776	-0.020566598	-149.05731	0.50366426	0.010296456	0.09313726	79.0	237.54946064949036
50	-250.37735	55.188793	-121.359505	-388.018	79.0	-110.03549	41.302494	12.662591	-148.1158	510000	2.2351742e-08	919.0944	-0.02041159	-127.06721	0.4640541	0.011035628	0.09863946	79.0	241.62771272659302
51	-240.15688	53.231747	-137.55817	-377.11572	79.0	-110.00329	41.49423	11.604361	-148.80937	520000	0.0	791.95013	-0.021184651	-140.22894	0.46279433	0.012324414	0.10784314	79.0	245.73663592338562
52	-243.25578	63.406322	-118.06989	-444.19186	79.0	-106.335434	41.405437	17.506453	-149.26659	530000	7.450581e-09	1035.8119	-0.020765185	-186.08684	0.47424185	0.010165278	0.10294118	79.0	250.3945107460022
53	-252.73962	65.06728	-115.46531	-460.23828	79.0	-106.63373	42.241432	4.8516197	-149.9244	540000	1.4901161e-08	1185.8715	-0.019677961	-215.61967	0.45852432	0.0073871687	0.09573829	79.0	255.19913506507874
54	-234.97475	61.005775	-105.33703	-425.29828	79.0	-109.867256	42.115734	15.392799	-150.72876	550000	2.9802322e-08	1005.1984	-0.021222318	-236.80513	0.45557365	0.012746319	0.108243294	79.0	260.0028872489929
55	-240.81184	58.631824	-112.61427	-477.34283	79.0	-105.46836	42.328186	20.40867	-151.24704	560000	-6.208817e-09	988.81085	-0.019397382	-207.11963	0.45850673	0.009813859	0.10354141	79.0	264.83834195137024
56	-231.9548	55.618855	-113.37729	-364.4146	79.0	-107.86615	41.33252	4.766088	-151.78043	570000	-1.2417634e-08	759.27216	-0.020220919	-154.5909	0.43752643	0.010688648	0.1027411	79.0	269.9687340259552
57	-238.3982	53.257084	-116.9315	-404.29715	79.0	-104.154434	41.91113	32.077232	-152.2494	580000	4.967054e-09	905.8577	-0.018756196	-249.24805	0.4478995	0.007085053	0.10334134	79.0	274.95703506469727
58	-219.51738	50.454132	-109.45434	-383.34927	79.0	-104.739136	41.985786	12.955291	-152.61829	590000	-2.483527e-09	926.7573	-0.019650018	-258.56992	0.4335226	0.01509643	0.1027411	78.0	279.9755220413208
59	-225.97447	52.328518	-106.9961	-363.63864	79.0	-100.33903	40.635742	11.661665	-152.6994	600000	-2.483527e-09	848.5003	-0.019369472	-217.12354	0.45390522	0.0068460326	0.09153661	79.0	286.2975504398346
60	-222.15758	54.551945	-97.347206	-370.84695	79.0	-100.82225	40.84606	18.541483	-152.98975	610000	-1.2417635e-09	799.3709	-0.019175166	-129.68791	0.41445827	0.011989619	0.09583833	79.0	291.6623647212982
61	-222.18553	51.962288	-107.564064	-380.0914	79.0	-99.95935	39.660908	5.3738866	-153.32274	620000	-7.450581e-09	651.19415	-0.019780759	-141.88039	0.4407977	0.0078575155	0.08773509	79.0	296.04250717163086
62	-216.47194	46.160458	-121.40057	-384.7043	79.0	-97.63124	39.817665	18.114676	-153.58481	630000	4.967054e-09	680.27716	-0.020827206	-144.02379	0.41946793	0.010817933	0.10514206	79.0	301.99924087524414
63	-223.32759	59.665882	-116.13098	-454.6225	79.0	-99.43479	39.248314	4.6304855	-153.66492	640000	-2.3593506e-08	975.1241	-0.020011973	-216.78218	0.44222817	0.010092183	0.09493798	79.0	306.3308582305908
64	-211.80356	46.406406	-127.291	-344.07037	79.0	-97.543976	40.42757	4.6495714	-154.1805	650000	-2.483527e-09	558.6486	-0.019541258	-129.63174	0.40385413	0.00963615	0.098839544	79.0	311.02663469314575
65	-216.34134	47.467094	-131.10144	-362.4604	79.0	-97.137665	39.37053	11.531272	-154.41444	660000	9.934108e-09	669.0704	-0.020700073	-128.47069	0.42605495	0.009265605	0.10134053	79.0	316.1993169784546
66	-213.0193	50.12767	-103.89809	-366.98233	79.0	-97.58252	40.38034	5.976926	-154.49104	670000	1.2417635e-09	681.17365	-0.020506	-139.80602	0.42663622	0.0082887085	0.10144058	79.0	320.8594501018524
67	-208.20354	53.172276	-107.27207	-341.45392	79.0	-95.26168	38.773716	17.58372	-154.74835	680000	-7.450581e-09	894.4821	-0.019481258	-190.05086	0.39683032	0.011127073	0.09953982	79.0	325.8976876735687
68	-206.80864	46.51559	-107.31167	-314.76782	79.0	-94.3358	38.715744	8.393987	-154.82214	690000	4.967054e-09	673.9274	-0.020315416	-167.86015	0.38703796	0.014335892	0.10604242	79.0	331.25685358047485
69	-204.96535	49.91431	-113.273415	-383.54675	79.0	-97.99647	39.886246	6.597967	-154.95479	700000	-1.1175871e-08	863.90643	-0.018874735	-218.37773	0.40001616	0.009610137	0.0987395	79.0	335.74143290519714
70	-192.42474	44.834023	-93.230125	-369.07086	79.0	-91.57006	37.60884	19.821487	-154.29427	710000	1.7384687e-08	683.61865	-0.020441553	-147.63097	0.38934278	0.012615575	0.11084434	79.0	339.5620596408844
71	-191.83356	39.60407	-105.40304	-320.9868	79.0	-88.61745	36.66734	9.47377	-152.44705	720000	0.0	599.5959	-0.018816894	-137.26193	0.3919393	0.011913251	0.0987395	79.0	343.89343643188477
72	-192.02312	40.63196	-108.29151	-283.4927	79.0	-86.87049	35.571278	4.090797	-154.51071	730000	1.4901161e-08	596.6109	-0.020067656	-153.21178	0.3747405	0.011825342	0.09463785	79.0	348.4472723007202
73	-186.94803	39.88239	-97.0716	-334.27863	79.0	-86.82346	36.599678	4.6392727	-152.64807	740000	0.0	615.751	-0.018093517	-151.46109	0.37127975	0.008970819	0.091236494	79.0	353.3132576942444
74	-188.74495	43.097694	-99.97622	-316.02124	79.0	-85.459206	35.520985	6.6172047	-153.92351	750000	-1.0554989e-08	713.0989	-0.018055096	-167.99498	0.37563455	0.008305653	0.09073629	79.0	357.3104889392853
75	-182.81126	42.21977	-101.825	-317.67834	79.0	-86.694	36.72976	6.9695106	-150.04356	760000	-2.483527e-09	685.0083	-0.018884765	-189.87163	0.38700342	0.007938813	0.09503802	79.0	362.17730474472046
76	-183.70653	40.877316	-99.910194	-293.41165	79.0	-83.76724	36.815987	4.3831143	-152.32388	770000	2.483527e-09	545.4919	-0.01783347	-125.07672	0.374146	0.010386429	0.09453782	79.0	366.49571657180786
77	-179.9788	41.25588	-88.319275	-338.46063	79.0	-81.13371	35.939297	11.55206	-148.47536	780000	-1.800557e-08	626.1235	-0.01900013	-130.296	0.38058552	0.009579619	0.10204082	79.0	370.61520504951477
78	-181.6021	41.68494	-114.000626	-304.5942	79.0	-81.640045	35.680714	4.085527	-147.71165	790000	-9.934108e-09	657.5854	-0.018272076	-135.82332	0.38133964	0.0065253302	0.09093637	79.0	375.4897232055664
79	-169.71962	36.970516	-75.94294	-279.49152	79.0	-81.14123	35.509148	5.1507096	-149.49644	800000	1.9868216e-08	529.9695	-0.019031888	-137.61739	0.38878906	0.010084639	0.09063625	79.0	379.7149934768677
80	-179.06105	41.211983	-93.1064	-359.5219	79.0	-76.997986	33.497803	9.19465	-139.79579	810000	1.9868216e-08	657.0975	-0.019993873	-172.73462	0.37505364	0.008456654	0.09573829	79.0	383.7135531902313
81	-170.94273	37.698433	-96.93551	-283.49753	79.0	-79.13974	35.305897	17.8653	-153.99593	820000	-7.450581e-09	520.60004	-0.017258605	-135.53831	0.37808278	0.010092829	0.099039614	79.0	388.60250902175903
82	-173.55585	39.185123	-104.605934	-317.13144	79.0	-75.252304	33.64904	17.142687	-141.49327	830000	0.0	610.5315	-0.019291565	-142.9241	0.34625196	0.008603923	0.08603442	79.0	392.97146582603455
83	-169.42241	35.609573	-97.210815	-279.65982	79.0	-78.5086	33.64956	-0.11275864	-150.2239	840000	-4.967054e-09	528.2395	-0.018698387	-144.11415	0.35385108	0.010338094	0.096838735	79.0	397.42617440223694
84	-158.11526	35.611202	-84.21809	-247.5338	79.0	-74.91678	35.372692	7.017812	-146.01837	850000	1.4901161e-08	498.57407	-0.016761586	-160.78017	0.34194025	0.009927821	0.0857343	79.0	402.1191885471344
85	-165.55096	34.372894	-89.56546	-285.18927	79.0	-69.94604	33.03226	7.3147407	-137.45683	860000	0.0	500.5282	-0.017709894	-131.9912	0.35749936	0.007562971	0.09383753	79.0	406.8983371257782
86	-164.14821	40.146717	-83.855194	-289.4632	79.0	-72.73627	33.63018	8.197857	-136.13715	870000	-2.4835268e-08	500.75732	-0.016794039	-94.13245	0.34918138	0.011768908	0.09243697	79.0	412.6735095977783
87	-166.97679	42.900944	-99.51692	-330.07016	79.0	-72.29082	33.122047	9.432751	-129.38701	880000	-5.5879354e-09	636.9673	-0.017035658	-123.80656	0.36324093	0.009964676	0.09343737	79.0	418.0730834007263
88	-164.46962	36.829098	-96.84635	-291.0274	79.0	-72.34845	33.518524	5.6062546	-135.40942	890000	2.483527e-09	522.9656	-0.019338137	-117.82218	0.35719207	0.013314537	0.110244095	79.0	422.3280849456787
89	-162.07756	37.59428	-94.748245	-272.93393	79.0	-72.83461	33.48168	9.786306	-130.43983	900000	0.0	524.7519	-0.016832082	-76.54189	0.3623308	0.011546905	0.09563825	79.0	427.0596423149109
90	-160.601	37.33569	-95.32564	-292.64566	79.0	-71.41729	33.533943	8.580272	-130.42567	910000	3.7252903e-09	457.84875	-0.018051222	-85.918846	0.36031505	0.010361881	0.084933974	79.0	431.60986709594727
91	-159.2356	38.045998	-85.90334	-295.47964	79.0	-69.9621	32.62703	9.4340515	-137.44432	920000	2.483527e-09	486.90646	-0.018439386	-94.07715	0.35671887	0.007440295	0.08653461	79.0	435.6870872974396
92	-153.84355	38.394382	-77.5342	-315.7721	79.0	-67.78002	32.855717	10.410307	-137.19109	930000	4.967054e-09	523.3459	-0.018943848	-124.53397	0.352964	0.012932199	0.09583834	79.0	440.9507794380188
93	-156.9318	36.59133	-93.867805	-301.48947	79.0	-68.911674	31.777426	11.659555	-136.80472	940000	9.934108e-09	598.9493	-0.017393662	-139.9922	0.33821723	0.01053873	0.095338136	79.0	446.0461628437042
94	-163.61653	41.37973	-80.67087	-364.86398	79.0	-68.68942	32.605587	6.744237	-147.51053	950000	0.0	646.28735	-0.017456453	-144.03041	0.3488567	0.007693557	0.091936775	79.0	451.372531414032
95	-154.71902	36.76473	-90.87431	-270.31494	79.0	-70.025566	33.002262	3.2999675	-144.92528	960000	-2.483527e-09	550.285	-0.016971195	-111.33134	0.34456706	0.00969966	0.08183273	79.0	457.02095770835876
96	-150.6991	37.4952	-95.0261	-343.3217	79.0	-67.87798	32.348473	22.497768	-134.8681	970000	-1.7384687e-08	454.3247	-0.017721988	-93.3881	0.34044957	0.0100241	0.0880352	79.0	461.53915572166443
97	-154.29816	35.945625	-95.328125	-304.02942	79.0	-65.89641	31.455454	4.4360476	-145.20482	980000	2.483527e-09	458.95468	-0.018408017	-115.74945	0.3411746	0.009919008	0.09343737	79.0	466.11017370224
98	-151.93585	39.191364	-94.28056	-284.3604	79.0	-67.934746	31.922335	5.2149043	-130.77101	990000	-1.7384687e-08	563.2487	-0.017664151	-108.42887	0.34726143	0.005925674	0.08803522	79.0	471.25093626976013
99	-160.72966	36.84818	-81.86955	-272.20877	79.0	-66.35246	31.142956	2.471005	-124.66016	1000000	1.4901161e-08	575.0119	-0.017728338	-110.18162	0.33321965	0.014124714	0.09283713	79.0	476.6020758152008
100	-148.82698	34.003273	-82.52873	-232.84358	79.0	-69.63095	33.08467	2.3706405	-123.6695	1010000	2.483527e-09	429.44165	-0.015915299	-106.81219	0.32832313	0.007938366	0.077030815	79.0	482.27671909332275
101	-147.67873	31.652946	-87.63225	-276.0031	79.0	-65.262665	31.665123	4.062643	-124.03748	1020000	-4.967054e-09	410.66086	-0.017318202	-67.87127	0.3286077	0.0091642365	0.08963585	79.0	488.3520929813385
102	-149.56755	32.61409	-83.66287	-271.3654	79.0	-62.393463	31.058262	2.1586716	-115.476295	1030000	4.967054e-09	395.20517	-0.018823214	-73.84174	0.33495513	0.010266255	0.09233693	79.0	493.6311192512512
103	-147.75258	37.34818	-77.285675	-287.8309	79.0	-65.31266	30.5607	4.70325	-118.2275	1040000	-1.2417634e-08	523.922	-0.017695108	-87.92721	0.3422637	0.011080545	0.095338136	79.0	497.86407256126404
104	-150.42676	41.41088	-90.34644	-315.26935	79.0	-63.459034	30.534369	9.991107	-138.8012	1050000	-1.2417634e-08	569.868	-0.018328508	-134.26064	0.32923082	0.008077644	0.0857343	79.0	503.94271636009216
105	-143.36584	37.377617	-79.51804	-250.34143	79.0	-65.21883	32.751232	7.5012364	-148.18782	1060000	8.692344e-09	500.5764	-0.017543726	-148.50989	0.3190333	0.014430702	0.101040415	79.0	509.7470033168793
106	-152.32236	40.140434	-85.5332	-298.80722	79.0	-60.99625	30.814554	3.7549505	-150.26309	1070000	-1.1175871e-08	542.8651	-0.018536707	-138.16211	0.33027723	0.014183999	0.10284114	79.0	515.0065925121307
107	-146.89243	35.044456	-93.35068	-267.2869	79.0	-65.74337	32.680573	13.698378	-132.693	1080000	1.6142925e-08	480.08286	-0.018648943	-118.23708	0.329546	0.013848573	0.09663866	79.0	519.7119047641754
108	-145.0936	30.931442	-85.39458	-253.01787	79.0	-62.514454	32.083187	8.879755	-121.31009	1090000	-1.4901161e-08	422.87192	-0.017116046	-76.65487	0.32015112	0.008579875	0.085634254	79.0	526.0230486392975
109	-145.91486	38.840027	-88.64395	-276.6402	79.0	-62.01456	30.64824	12.497198	-121.07859	1100000	1.9868216e-08	571.0728	-0.017126223	-80.93779	0.32768017	0.0076571037	0.08433374	79.0	531.2943286895752
110	-141.9161	32.183968	-77.701836	-220.95625	79.0	-62.573273	30.37049	5.581661	-110.648636	1110000	-1.1796753e-08	427.77222	-0.017493052	-67.69189	0.31211898	0.009086523	0.08513405	79.0	535.3603827953339
111	-142.49132	35.727634	-83.37468	-304.5367	79.0	-61.04483	30.165728	3.8307624	-110.46836	1120000	-1.7384687e-08	426.71875	-0.019048216	-77.06451	0.3171302	0.010864305	0.08653462	79.0	540.18971991539
112	-142.6258	34.738895	-86.96511	-266.42816	79.0	-60.173695	30.249374	11.583267	-118.38349	1130000	1.3659398e-08	423.02127	-0.015906634	-64.1592	0.32675013	0.007402318	0.081332535	79.0	544.492817401886
113	-144.06725	38.303703	-77.747795	-316.16058	79.0	-60.32525	29.694128	1.9713638	-117.206276	1140000	1.2417634e-08	485.31348	-0.017179152	-89.222496	0.32200435	0.009048839	0.09033614	79.0	549.5942041873932
114	-139.35904	33.0432	-86.02899	-239.65704	79.0	-61.42985	31.538883	2.3701677	-123.07642	1150000	-2.2351742e-08	422.1511	-0.017960807	-101.002785	0.3269249	0.009328334	0.0887355	79.0	553.3608076572418
115	-139.30135	34.125103	-75.89522	-262.70016	79.0	-59.730766	29.698572	3.7019634	-111.72311	1160000	-1.4901161e-08	420.95078	-0.018410362	-85.63029	0.32311815	0.012077165	0.08893558	79.0	558.1576862335205
116	-139.71915	37.94708	-69.37086	-267.99704	79.0	-59.339336	29.792208	5.362196	-107.65797	1170000	-6.829699e-09	479.40732	-0.018494686	-83.00883	0.31924796	0.007837214	0.09013605	79.0	563.3379046916962
117	-138.4795	37.83042	-79.21303	-287.10388	79.0	-60.372055	29.828693	4.699214	-107.77942	1180000	-9.934108e-09	575.3378	-0.019411089	-116.81461	0.3223318	0.012282486	0.09203682	79.0	567.7584493160248
118	-139.71788	35.48804	-83.73258	-258.57617	79.0	-59.360443	29.221684	4.4593472	-113.69246	1190000	-6.208817e-09	494.3234	-0.018038174	-71.499275	0.32218894	0.014180678	0.09503802	79.0	573.0124480724335
119	-140.93497	38.01434	-82.32183	-312.87793	79.0	-60.988182	29.058315	3.3660479	-111.75947	1200000	2.173086e-08	533.12415	-0.017741727	-87.03011	0.31676242	0.0079588555	0.08583433	79.0	577.6142168045044
120	-143.57819	38.122177	-65.79837	-267.67056	79.0	-59.69526	30.982332	5.7875533	-110.69928	1210000	-3.7252903e-09	562.3334	-0.01927664	-94.31451	0.3182835	0.011425645	0.09183674	79.0	582.9521987438202
121	-140.14064	38.70745	-76.626205	-340.47244	79.0	-61.596157	29.926016	7.3664165	-109.64832	1220000	-9.934108e-09	515.7718	-0.018082839	-108.59982	0.32457015	0.0124518005	0.092637055	79.0	587.0378482341766
122	-137.50993	36.751373	-75.9138	-281.78302	79.0	-58.52587	30.37125	5.874724	-113.59554	1230000	7.450581e-09	502.39688	-0.017028563	-66.51107	0.30885327	0.009496926	0.08403361	79.0	591.4441728591919
